GE16KV3003565361053066	78114389H	CHF	444.45
FR6886408378912CSCX6FNQDF88	46431533F	478.55	SEK
TN41642929RZ2WVDBTOBL2CI	56304499Q		USD
IR176571293272654756861852	49284913F	166.03	DKK

RS73278076436469452645	61478341P	923.9	RUB
SA0994KFNAPS164YU9OOP574	57926790W	257.48	
Ninety nine rocks
LU221999TVLCKM4G89ID	61478341P	471.52	GBP
DO757XIN61379289461304191141	21211380K	EUR	352.61

MR9765784658715364589276794	46431533F	CHF	160.57
KZ94658KNDOP16GS0MQ8	43733112S	883.21	USD
BG52YAMZ2798316FA0S342	21211380K		837.82
Ninety nine rocks
TN5872164OGDBPYXG9LENMKY	32775503C	DKK	632.82
VG30C0J46457487530434592	74853928Z	340.92	DKK
TL336197208349896119319	56989796M	USD	
	309.82	CHF
Ninety nine rocks
	130.01	CHF
DO41KY9H93712983353200450117	08899412E	98.38	
	181.18	RUB
CH5486616JUSX9A78EG7Q	39806689Z	398.45	RUB
TN5872164OGDBPYXG9LENMKY	32775503C	SEK	183.79
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	813.25	DKK
LI4699421SNVZ5X6KXPLB	73364721B	703.36	USD
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	DKK	543.05
KZ197834HFIDJLC1ZQWJ	43733112S	GBP	457.3
AL1705361571EZPDI0TZ70PXVG3H	46431533F		CHF
MR6642901340725320676709130	41656686Y	GBP	610.77

HU22190225373946217712707979	09651809C	EUR	
SA1782PK3NF0P8QAE54PWQE3	34712164N	567.44	SEK
GE69NB5057725923884251	68879644A	425.82	CHF
HU13482232244537176441358119	53597542K		N/A
HR0716993961872852399	65092468F	EUR	169.27
MC842659327688NQYJW0V4CHU32	53597542K		RUB

	DKK	298.23
N91ZP7263407642	86970177W	562.9	RUB
DE09062364227116961150	46585803Q		N/A
SE4072059930724762036425	46585803Q	85.58	GBP
IR171391265758083409634677	53597542K	541.93	CHF
IR171391265758083409634677	53597542K		391.06

Ninety nine rocks
