	8.32	CHF
SA916624X9GG21M3UBMKVPVX	39670968Q	641.5	EUR
HU22190225373946217712707979	09651809C	SEK	342.32
S1370177182596370928370	86356813W	EUR	327.08
FI8497437259092369	92650070K	935.48	CHF
SK3641392995208681155858	52141397Y	GBP	336.92
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	RUB	950.13
QA05IOVPRL47LKVMO5LOBJYN61KS	70559940N	904.37	RUB
HR0716993961872852399	65092468F	DKK	373.39
KZ94658KNDOP16GS0MQ8	43733112S	174.99	GBP
FR4380461715659NWC070CZ6G58	90028562F	651.91	GBP
IL757354520133364453852	55103783S	244.32	CHF
XK653384625153233371	43733112S	CHF	613.92
DO38IL6559206363439644803826	45566106R		CHF
	589.55	RUB
LB957793SEUSHVA7QADC5597XVCS	15449763L	CHF	14.0
DO757XIN61379289461304191141	21211380K	476.37	USD

Ninety nine rocks
CZ0277706812138182328590	32775503C	RUB	524.65
LB117881AYRJ3PAE7OLX1S8KY9XX	72652162S	133.7	RUB
Ninety nine rocks
SA916624X9GG21M3UBMKVPVX	39670968Q	RUB	128.51
EE951921847242977559	61873424C	EUR	859.49

IL757354520133364453852	55103783S	685.82	RUB
LT638365534312873039	28047910P	428.72	SEK
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	RUB	59.92
AT515991783210824774	28047910P	DKK	815.87
SK1489672683589923153342	21211380K	162.16	CHF
FO3735876142209257	68959267T	290.3	CHF
FR4380461715659NWC070CZ6G58	90028562F		GBP
TN5872164OGDBPYXG9LENMKY	32775503C	USD	249.21
TL541166078438313575429	68879644A	580.62	EUR
FO3735876142209257	68959267T	839.6	CFH
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	DKK	583.02

BG78BJUL967644HKNQNX4N	34712164N	SEK	116.56
FO9238258269917892	08899412E		154.56
SE4072059930724762036425	46585803Q		461.12
SM97G79397716272U9A9OBTJV1J	61873424C	DKK	291.48
LI4962509CEPXCTP4493V	90467036D	28.62	GBP
CZ1548502965088257735371	11713644C	USD	105.38
MC400682288485KUAY58STITO40	38871658W	DKK	379.23
FR6886408378912CSCX6FNQDF88	46431533F	82.98	SEK
FI4249627673709648	46585803Q	N/A	USD

BR7290090080963467151419029U2	28047910P	CHF	213.23
Ninety nine rocks
MC842659327688NQYJW0V4CHU32	53597542K	SEK	805.07
BG52YAMZ2798316FA0S342	21211380K	921.69	CHF
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	698.3	EUR
GB62WGVI99163003599889	46431533F	CHF	858.82
MU05VA7ICT54ZRE969EE52P89NDSB4	39806689Z	CHF	878.18
	EUR	865.88
CH5486616JUSX9A78EG7Q	39806689Z	313.85	GBP
MC842659327688NQYJW0V4CHU32	53597542K	326.69	RUB
	N/A	CHF
ME66621247978064842093	45566106R	GBP	788.94
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	RUB	837.77
SK8084049665012176251	10301895N	539.52	SEK
AD562291377791JAUCEU6WEV	73364721B	419.35	CHF
IT0E3456511HI3NWYQLO13I	93950653R	387.32	GBP
	535.41	RUB
AE13938V4DMVSF49YS1CBL2	78592251D	497.17	DKK
ES1651349876073379785110	25605636N	EUR	848.5

LI1878690NFPCE8D5010B	15449763L	170.72	CHF
HR1296219505926654396	34532646D	GBP	642.59
TN6928626DST3UA1IPXJT80F	53597542K	DKK	206.85
FI4249627673709648	46585803Q	9.57	CHF
IT90H5711291332703M1NFOWKRD	17277755V		87.4
Ninety nine rocks
EE709201509112700888	55103783S	424.97	GBP
ES5401017366906132602799	65092468F		
ES5643056944669015895516	25605636N	BUR	965.1
MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C	SEK	38.46
LT638365534312873039	28047910P	RUB	937.99
XK663155587271893003	01216279Q	DKK	
AE48725YPOSTSU1LAQKZEPP	48974836Q	GBP	227.09
Ninety nine rocks
Ninety nine rocks
	915.29	SEK
