LI1878690NFPCE8D5010B	15449763L	595.07	
FI8776565714806556	73364721B		817.91
LB727383DAVS6MXT5L9CROS8UEUZ	39806689Z	USD	244.21
GE69NB5057725923884251	68879644A	CHF	151.55


AL4456909000GSUDO7J539MIJH1L	48974836Q	219.89	GBP

CH9054905KGSMB7YC5NGI	69578568A	646.69	EUR

MC987944106826B9BN6WA3QT157	11713644C	536.93	EUR
AD562291377791JAUCEU6WEV	73364721B	SEK	970.54
GB62WGVI99163003599889	46431533F	N/A	CHF
IS980339257905051446545486	38871658W	133.1	
AD2206695671VH1ZHCJ41WML	34712164N	USD	781.42
LV90GZABEFC7YL8CKPRIT	45820675Y	DKK	150.6
PT98222714410307122371827	33964464L	584.31	GBP
IL055091996124285266508	09651809C	944.99	USD
CZ1548502965088257735371	11713644C	USD	693.76
FO8410656999415744	53072757G	32.19	GBP
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	USD	610.89
TN6928626DST3UA1IPXJT80F	53597542K	967.2	DKK

VG4064KZ1023011179745755	45820675Y	269.49	GBP
Ninety nine rocks
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	859.84	SEK
	RUB	381.3
BH40JGQHIFW1PP4UDBSEGH	74853928Z	455.54	CHF
FO8410656999415744	53072757G	280.14	GBP
TR5428187TLTLTLWXSXNJBW98L	80518308T	698.97	RUB
BH45AGIJDDMI1S7IVMPBYX	72652162S		CHF
SK1489672683589923153342	21211380K	USD	148.29
Ninety nine rocks

	907.63	CHF
ME49140146493717009212	32775503C	GBP	460.27

SM59J4985929449INF26CCFYJ37	15449763L	CHF	848.29

CY1226960690HWXS17VH1FRUEURR	38871658W	CHF	501.56
FR682539276248I8ZTO8DOJPN36	52141397Y	USD	4.36
KZ68819CZA89W15QWGWQ	45566106R	CFH	914.07
AL1705361571EZPDI0TZ70PXVG3H	46431533F	USD	104.32
MC239817569615Z9IWH7FP0GD04	28744101N	EUR	37.34
TN41642929RZ2WVDBTOBL2CI	56304499Q	CHF	894.72
PT78461997729158096512493	56304499Q	417.85	CHF
GR472662377QRYWJJB76MDKWVY5	69578568A	DKK	709.89
TN41642929RZ2WVDBTOBL2CI	56304499Q	USD	888.43
FR682539276248I8ZTO8DOJPN36	52141397Y	297.55	RUB
EE951921847242977559	61873424C		GBP
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	CHF	668.96
MC148366787383U6KBXX8ERM167	65092468F	DKK	625.47
Ninety nine rocks

IE96EEMA36946143714469	49284913F	757.74	SDU
TL336197208349896119319	56989796M	SEK	442.17
DO38IL6559206363439644803826	45566106R	CHF	167.67
MC400682288485KUAY58STITO40	38871658W	GBP	991.38
Ninety nine rocks
LT404680925845138006	33964464L	GBP	726.06
UA964557479287233718409674295	78114389H	CHF	594.5
FR765595701119MOEGZPV5KXN70	68959267T	GBP	617.08

Ninety nine rocks
GI27KKMIDQ6N3YVAQN4J89C	90028562F	USD	74.06

AE77248SKMXJVII50LKBAWI	68959267T	476.29	KK
FR6886408378912CSCX6FNQDF88	46431533F		CHF
XK959557362593526620	56989796M	513.28	DKK
DE49048012355817038246	09651809C	559.38	USD
LT38698631991386	03972106F		774.8
CZ1548502965088257735371	11713644C	RUB	4.19
SA1782PK3NF0P8QAE54PWQE3	34712164N	SEK	960.9
PK19XXR25392269503727898	65092468F	87.19	RUB
XK663155587271893003	01216279Q	USD	659.58
Ninety nine rocks
Ninety nine rocks
PT369695403281003435	75005275E	384.4	USD
DO757XIN61379289461304191141	21211380K	935.72	RUB
Ninety nine rocks
ES5401017366906132602799	65092468F	EUR	735.14
GR164360004BUQC9R2QU6WJNKZW	90467036D	CHF	143.42
CH4221745ELQS0NB2YDI8	17277755V	CHF	977.17
SM16B78515997941NG37B30NHX4	61873424C	USD	112.13
Ninety nine rocks
IS171554950920843049747431	32884971P	EUR	130.17
	DKK	788.51
LI7752678886R565EPXUC	39670968Q		RUB
XK663155587271893003	01216279Q	SEK	914.99
IT90H5711291332703M1NFOWKRD	17277755V	SEK	
SK3641392995208681155858	52141397Y	CHF	965.43

XK180068384138336739	53072757G	276.74	RUB
AT515991783210824774	28047910P	10.79	CHF
SA35720BD63GIF2Y3O04T01F	11713644C	37.99	EUR
LU221999TVLCKM4G89ID	61478341P	GBP	27.33
DE49048012355817038246	09651809C	DKK	N/A

TR5428187TLTLTLWXSXNJBW98L	80518308T		SEK
IS171554950920843049747431	32884971P		284.67
MD358F69VEV6FZO01VOURO61	53072757G	N/A	DKK
IR176571293272654756861852	49284913F	USD	N/A
VG4064KZ1023011179745755	45820675Y	230.96	DKK
CR05938029581906	58465444C	RUB	336.09
	482.91	
ES5968395510953649142207	34532646D	479.47	USD
ES5968395510953649142207	34532646D		470.77
ES4718187575330891239993	61478341P	USD	418.66
KZ68819CZA89W15QWGWQ	45566106R		20.6
	960.01	GBP
GR142761949P1CZJZDJ2SYQNDI0	90467036D	483.08	GBP
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	RUB	569.07
SK7685939604189549058799	15449763L	SEK	555.22
MU05VA7ICT54ZRE969EE52P89NDSB4	39806689Z	605.02	EUR
Ninety nine rocks

GI19VETPFLRU0L1HZE6FI50	72652162S	663.22	SEK
ES4962575910679067061475	82288442P	868.52	
MC148366787383U6KBXX8ERM167	65092468F	RUB	331.89
TL833140836943039409693	82288442P	EUR	971.23
BG52YAMZ2798316FA0S342	21211380K	976.88	GBP
DO38IL6559206363439644803826	45566106R	EUR	498.18
Ninety nine rocks
KZ94658KNDOP16GS0MQ8	43733112S	764.88	SEK
AL1705361571EZPDI0TZ70PXVG3H	46431533F	480.42	SEK
SI22734001141792429	92650070K	RUB	268.65
IS980339257905051446545486	38871658W		
HU22190225373946217712707979	09651809C	SEK	387.08
IL162768337079138447997	34532646D	772.59	GBP
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	925.29	RUE
BG64ZYDB016049B51JMUCU	38871658W	RUB	667.8
TN41642929RZ2WVDBTOBL2CI	56304499Q	EUR	204.58
CH4221745ELQS0NB2YDI8	17277755V	659.66	RUB

BH13DAYWFNRJ0GN2RAA7UR	82288442P	EUR	798.4
IR050557230314417829966957	68879644A	608.8	SEK

DO757XIN61379289461304191141	21211380K	421.99	RUB
HR0716993961872852399	65092468F		DKK
MC148366787383U6KBXX8ERM167	65092468F	EUR	385.27
CZ1548502965088257735371	11713644C	119.71	DKK
	USD	
SA1782PK3NF0P8QAE54PWQE3	34712164N	578.5	USD
ES5643056944669015895516	25605636N	SEK	276.11
DO38IL6559206363439644803826	45566106R	SEK	815.25
CZ0277706812138182328590	32775503C	790.18	EUR
KZ68819CZA89W15QWGWQ	45566106R	979.6	SEK

ES4718187575330891239993	61478341P		EUR
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H		CHF
SM59J4985929449INF26CCFYJ37	15449763L	679.2	

LT638365534312873039	28047910P	139.66	
PT78461997729158096512493	56304499Q	268.94	RUB
PT98222714410307122371827	33964464L	EUR	628.29
SK7685939604189549058799	15449763L	SEK	341.48
IL883543164433395339809	25605636N	CHF	
GB62WGVI99163003599889	46431533F	USD	
GR164360004BUQC9R2QU6WJNKZW	90467036D	667.01	CHF
KZ197834HFIDJLC1ZQWJ	43733112S	820.81	CHF
Ninety nine rocks
Ninety nine rocks
Ninety nine rocks
	CFH	330.15
Ninety nine rocks
Ninety nine rocks
IR171391265758083409634677	53597542K		RUB
Ninety nine rocks
DO41OE1F71300090297196859317	53072757G	EUR	926.09
SE4072059930724762036425	46585803Q	358.3	DKK
ME10920049706023941954	68879644A		CHF
DE09062364227116961150	46585803Q	CHF	106.81
IE96EEMA36946143714469	49284913F	DKK	278.02
XK180068384138336739	53072757G	EUR	533.06
PK69L0BH8621817146060690	90028562F	298.96	DKK
DO41KY9H93712983353200450117	08899412E	CHF	209.14
Ninety nine rocks
BH20KVUQVM71TK3KBPMLY	78483216H	549.19	USD
	884.59	RUB
SE8587388767724906814093	45566106R	GBP	790.91
LT206097247476437800	43733112S		DKK
SI22734001141792429	92650070K	909.52	RUB
RO10CYGJ0LFID9N0E6VIBWJV	32884971P	EUR	894.79
FO3735876142209257	68959267T	DKK	970.43
BH13DAYWFNRJ0GN2RAA7UR	82288442P	772.16	DKK
MK36877PHFLXB419P01	56989796M	543.93	GBP
	RUB	808.45
AL1705361571EZPDI0TZ70PXVG3H	46431533F		RUB
BG78BJUL967644HKNQNX4N	34712164N	RUB	951.11
SM16B78515997941NG37B30NHX4	61873424C	GBP	
LU221999TVLCKM4G89ID	61478341P	683.29	CHF
AL82864783232AY3OS32O9RUBQO8	92650070K	871.17	EUR
BH45AGIJDDMI1S7IVMPBYX	72652162S	DKK	433.94
GE69NB5057725923884251	68879644A	SEK	335.28
ES1359823640102827616922	08899412E	7.59	RUB
GT392716ANETYSFICAVN0ZTRPZ3Q	21211380K	RUB	972.59
TL833140836943039409693	82288442P		
MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C	CHF	669.3
LI4962509CEPXCTP4493V	90467036D	47.47	
KZ68819CZA89W15QWGWQ	45566106R	USD	
ES4718187575330891239993	61478341P	165.59	CHF
XK653384625153233371	43733112S	89.34	SEK
EE951921847242977559	61873424C	837.35	USD
MC842659327688NQYJW0V4CHU32	53597542K	USD	821.57
Ninety nine rocks
LB727383DAVS6MXT5L9CROS8UEUZ	39806689Z	DKK	243.59
MD305P5NPXCZUJLRCMTKK88D	46585803Q	950.94	RUB
Ninety nine rocks
CZ0277706812138182328590	32775503C	DKK	601.78
SK7685939604189549058799	15449763L	333.06	
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z	EUR	406.84
BR7290090080963467151419029U2	28047910P	327.75	
HR2198178476216192029	80518308T	479.94	DKK
BG64ZYDB016049B51JMUCU	38871658W	314.84	SEK
FR4380461715659NWC070CZ6G58	90028562F		RUB
	288.07	CHF
BE71843948421221	41656686Y	RUB	704.29
Ninety nine rocks
LU221999TVLCKM4G89ID	61478341P	376.54	DKK
CZ1548502965088257735371	11713644C	803.03	RUB
IR978633059983370222138180	02669410F		134.53
SM08B8001360827MH4HE8ZWQZXP	57926790W	GBP	196.35
Ninety nine rocks
VG30C0J46457487530434592	74853928Z	CHF	47.39
HU15418903579542555773697655	48974836Q	49.3	EUR
IR176571293272654756861852	49284913F	GBP	740.58
FR4380461715659NWC070CZ6G58	90028562F	734.65	GBP
DO41KY9H93712983353200450117	08899412E	EUR	69.76
Ninety nine rocks
CH4221745ELQS0NB2YDI8	17277755V		305.09
	GBP	352.01
BG52YAMZ2798316FA0S342	21211380K	EUR	223.63
ES5401017366906132602799	65092468F	RUB	537.21
MD22BLJACUIOIDPAPNN838U5	78592251D	GBP	451.19
NL97CVWG3195927181	02669410F	46.35	USD
XK959557362593526620	56989796M	377.64	CHF
UA538840557549114757901561455	69578568A	EUR	245.1
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	RUB	938.89
Ninety nine rocks
FR6886408378912CSCX6FNQDF88	46431533F	734.93	GBP
KZ197834HFIDJLC1ZQWJ	43733112S	985.24	GBP
DO41OE1F71300090297196859317	53072757G	GBP	72.01
GT392716ANETYSFICAVN0ZTRPZ3Q	21211380K	N/A	
DO757XIN61379289461304191141	21211380K	706.91	GBP
ME16982539287692129889	39806689Z	351.94	DKK
	437.37	GBP
TN4619849WRCEBMJKF33ZPWG	68959267T	174.59	GBP
TL833140836943039409693	82288442P	GBP	220.02
	607.48	DKK
	45.52	EUR
BH13DAYWFNRJ0GN2RAA7UR	82288442P	305.05	
PK19XXR25392269503727898	65092468F	796.44	RUB
Ninety nine rocks
IE44RJQW49091678099855	78114389H		CHF

GI27KKMIDQ6N3YVAQN4J89C	90028562F	DKK	792.76
FI8497437259092369	92650070K	SEK	29.65
FI5863104861846787	72652162S	589.99	USD
IS980339257905051446545486	38871658W	DKK	
MD305P5NPXCZUJLRCMTKK88D	46585803Q	954.05	CHF
LT638365534312873039	28047910P	803.4	
CH5486616JUSX9A78EG7Q	39806689Z	EUR	
AT515991783210824774	28047910P	DKK	370.69
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	EUR	306.37

AD2206695671VH1ZHCJ41WML	34712164N	SEK	138.65


BA073428119991458265	45820675Y	810.63	EUR

DO757XIN61379289461304191141	21211380K	GBP	32.23
AD2206695671VH1ZHCJ41WML	34712164N	DKK	264.2
IL055091996124285266508	09651809C	457.47	GBP
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	11.85	EUR

AT515991783210824774	28047910P	808.04	RUB
UA964557479287233718409674295	78114389H	894.35	USD
	733.09	CHF
AL7137156639Z58D57XSR4DH6R	02090562R	EUR	325.14
AD6527527677TJCTJOHBQLKJ	61873424C	GBP	83.67
NL22QHVX4830182943	02669410F	DKK	333.05
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	810.19	USD
FR765595701119MOEGZPV5KXN70	68959267T	USD	566.82
CH5486616JUSX9A78EG7Q	39806689Z	USD	879.26
AE13938V4DMVSF49YS1CBL2	78592251D	SEK	604.53
PK19XXR25392269503727898	65092468F	DKK	215.54
IR978633059983370222138180	02669410F	533.12	GBP
Ninety nine rocks
RO65KGTHSTLS31I6TW9Q4TX9	39670968Q	84.26	USD

MD22BLJACUIOIDPAPNN838U5	78592251D	517.27	GBP
AL82864783232AY3OS32O9RUBQO8	92650070K	155.93	EUR
PT98222714410307122371827	33964464L	839.64	USD

LI4962509CEPXCTP4493V	90467036D	800.25	CHF
MC987944106826B9BN6WA3QT157	11713644C	506.47	GBP
AL82864783232AY3OS32O9RUBQO8	92650070K	GBP	438.65
UA964557479287233718409674295	78114389H	EUR	275.35
BH45AGIJDDMI1S7IVMPBYX	72652162S	533.34	
SA35720BD63GIF2Y3O04T01F	11713644C	RUB	
DE09062364227116961150	46585803Q	SEK	500.13
IL055091996124285266508	09651809C	563.2	GBP
		RUB
TL833140836943039409693	82288442P	EUR	587.74
Ninety nine rocks
ME10920049706023941954	68879644A	CHF	382.44
		309.52
	RUB	519.05
	GBP	368.61
AD6527527677TJCTJOHBQLKJ	61873424C		459.05
MC239817569615Z9IWH7FP0GD04	28744101N	EUR	543.18
PT78461997729158096512493	56304499Q	619.25	DKK
PK13DK7K1923908975902628	57926790W	RUB	252.69
SA35720BD63GIF2Y3O04T01F	11713644C	EUR	540.68

TN6928626DST3UA1IPXJT80F	53597542K	RUB	93.08
GE69NB5057725923884251	68879644A	138.78	
	933.5	RUB
VG30C0J46457487530434592	74853928Z	SEK	625.74
Ninety nine rocks
VG30C0J46457487530434592	74853928Z	824.67	
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	221.96	DKK
CZ1548502965088257735371	11713644C	DKK	N/A
GR142761949P1CZJZDJ2SYQNDI0	90467036D	452.15	SEK
ME91204415592058131974	28744101N	844.0	GBP
ME49140146493717009212	32775503C	226.87	USD
IL162768337079138447997	34532646D	DKK	883.95
HU13482232244537176441358119	53597542K		152.48
Ninety nine rocks
BA073428119991458265	45820675Y	101.37	USD
UA964557479287233718409674295	78114389H		613.71
ME49140146493717009212	32775503C		568.7
AD2206695671VH1ZHCJ41WML	34712164N	108.02	GBP
	SEK	383.98

DO757XIN61379289461304191141	21211380K	550.46	DKK
BE44640395214523	02669410F		208.89
	CHF	809.72
LT352161628775605252	52141397Y	226.59	GBP
BG78BJUL967644HKNQNX4N	34712164N	327.43	
IL055091996124285266508	09651809C	93.3	EUR
BH13DAYWFNRJ0GN2RAA7UR	82288442P	824.96	GBP
BA073428119991458265	45820675Y		835.22
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	605.55	EUR
MC148366787383U6KBXX8ERM167	65092468F	CHF	N/A
IR176571293272654756861852	49284913F	352.95	EUR
GT392716ANETYSFICAVN0ZTRPZ3Q	21211380K	135.23	SEK
ES4962575910679067061475	82288442P	SEK	
LB957793SEUSHVA7QADC5597XVCS	15449763L	785.75	CHF
FI5863104861846787	72652162S	CHF	
Ninety nine rocks
LI4962509CEPXCTP4493V	90467036D	825.08	GBP
GE76HG3429778839455413	01216279Q	CHF	70.98
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	19.78	USD
PK13DK7K1923908975902628	57926790W	342.07	USD
ES4962575910679067061475	82288442P	EUR	414.55
TL620919673122426560269	78592251D	GBP	364.54
BR7290090080963467151419029U2	28047910P	553.22	USD
MR9765784658715364589276794	46431533F	EUR	540.11
LT352161628775605252	52141397Y	SEK	709.75
BE44640395214523	02669410F	320.32	SEK
ES1359823640102827616922	08899412E	449.56	
CH9054905KGSMB7YC5NGI	69578568A	RUB	978.99
DO41OE1F71300090297196859317	53072757G		304.31
	DKK	893.58

GE69NB5057725923884251	68879644A	CHF	
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	457.89	EUR
MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	385.29	EUR
XK663155587271893003	01216279Q	940.73	CHF
LB117881AYRJ3PAE7OLX1S8KY9XX	72652162S	11.21	SEK
ME66621247978064842093	45566106R	344.99	DKK
TN5872164OGDBPYXG9LENMKY	32775503C	981.83	DKK
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P		408.43
	791.01	DKK
	206.88	GBP
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	SEK	542.0
FO9238258269917892	08899412E	USD	628.0
SA35720BD63GIF2Y3O04T01F	11713644C	RUB	470.58
DO757XIN61379289461304191141	21211380K	130.43	CHF
SA1782PK3NF0P8QAE54PWQE3	34712164N	USD	
Ninety nine rocks
MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C	RUB	
CY1226960690HWXS17VH1FRUEURR	38871658W	678.0	DKK
IE96EEMA36946143714469	49284913F		862.38
KZ94658KNDOP16GS0MQ8	43733112S	EUR	901.88
IR171391265758083409634677	53597542K	RUB	543.12

FI5863104861846787	72652162S	KES	949.55
SE8587388767724906814093	45566106R		GBP
CH9054905KGSMB7YC5NGI	69578568A	256.64	RUB
IE63LFMV23097240688740	73364721B	DKK	327.47
MK36877PHFLXB419P01	56989796M	715.79	USD
HR0716993961872852399	65092468F	380.89	EUR
CZ7031956314160953199870	28744101N	USD	26.13
		CHF
ME49140146493717009212	32775503C	DKK	410.15
TL541166078438313575429	68879644A	228.13	DKK
IR050557230314417829966957	68879644A	27.11	RUB
LV90GZABEFC7YL8CKPRIT	45820675Y	GBP	929.81
	RUB	551.58
	41.25	USD
HU13482232244537176441358119	53597542K	USD	120.37
PK19XXR25392269503727898	65092468F	364.5	DKK

