FI5863104861846787	72652162S	USD	99.36
IT90H5711291332703M1NFOWKRD	17277755V		340.31
ES33967266651189353	68429067C		207.54
Ninety nine rocks
TR6389231PIDVKBEWMNZGSGERM	39670968Q	723.94	EUR
TN5872164OGDBPYXG9LENMKY	32775503C	EUR	
SE4072059930724762036425	46585803Q	KES	27.75
XK663155587271893003	01216279Q	EUR	N/A
XK959557362593526620	56989796M	503.08	EUR
BG52YAMZ2798316FA0S342	21211380K	34.61	USD
ME16982539287692129889	39806689Z	EUR	874.52
GE69NB5057725923884251	68879644A	GBP	832.34
HR4850788821598398500	34712164N	247.64	DKK
AE77248SKMXJVII50LKBAWI	68959267T		971.76
HR2198178476216192029	80518308T	GBP	N/A
MD305P5NPXCZUJLRCMTKK88D	46585803Q	N/A	SEK
SM08B8001360827MH4HE8ZWQZXP	57926790W	400.94	CHF
FI8776565714806556	73364721B	987.96	CHF

RS73278076436469452645	61478341P	SEK	913.69
TL833140836943039409693	82288442P	635.6	DKK
LT638365534312873039	28047910P	DKK	746.55
SM59J4985929449INF26CCFYJ37	15449763L	518.42	USD

HR0716993961872852399	65092468F	GBP	
PK43OEM16114242963306575	41656686Y		USD
HR2198178476216192029	80518308T	GBP	N/A
PL09657112501393580868416806	80518308T	724.55	EUR
HU49663162407651895112051847	49284913F		EUR
TN5872164OGDBPYXG9LENMKY	32775503C	EUR	540.09
		CHF
	USD	380.13
IT44U2903617084Y19H207T8BFC	74853928Z	CHF	
LI7752678886R565EPXUC	39670968Q	259.68	USD
MD305P5NPXCZUJLRCMTKK88D	46585803Q	GBP	319.28
SM97G79397716272U9A9OBTJV1J	61873424C	525.59	RUB
PK43OEM16114242963306575	41656686Y	EUR	336.24
PT98222714410307122371827	33964464L	654.46	GBP
PK69L0BH8621817146060690	90028562F	GBP	256.66
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z		SEK
FO9238258269917892	08899412E	61.01	RUB
VG79EPZL5105165679106759	41656686Y	78.62	
AL82864783232AY3OS32O9RUBQO8	92650070K	EUR	328.36
	GBP	195.99
MD22BLJACUIOIDPAPNN838U5	78592251D	DKK	693.05
	CHF	954.54
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	460.39	USD
ES5643056944669015895516	25605636N	354.64	SEK
	958.9	CHF
BA384377280747809071	28047910P	DKK	670.06
	617.61	RUB
Ninety nine rocks
PK13DK7K1923908975902628	57926790W		553.39
XK180068384138336739	53072757G	147.23	CHF

LI4962509CEPXCTP4493V	90467036D	EUR	551.85

MD305P5NPXCZUJLRCMTKK88D	46585803Q	SEK	641.7
PK43OEM16114242963306575	41656686Y	DKK	988.99
Ninety nine rocks
HU86965308947958059611096929	90028562F	138.44	USD
ES1651349876073379785110	25605636N	EUR	686.08
PK13DK7K1923908975902628	57926790W	BUR	231.4
IR510789771032621503621949	56989796M	346.83	DKK
IR510789771032621503621949	56989796M		USD
MK36877PHFLXB419P01	56989796M	USD	783.43
