ME49140146493717009212	32775503C	127.51	DKK
IT90H5711291332703M1NFOWKRD	17277755V	357.54	RUB
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P		119.07
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z	SEK	893.39
GI19VETPFLRU0L1HZE6FI50	72652162S	822.07	USD
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	GBP	531.62
PT30733844778295738083204	25605636N	240.43	EUR
CR4034466866742477204	92650070K	GBP	835.16
	862.35	CHF
LT206097247476437800	43733112S	835.35	DKK
	RUB	N/A
ES1359823640102827616922	08899412E	614.76	CHF
	DKK	870.34
	844.1	
AD6527527677TJCTJOHBQLKJ	61873424C	658.45	USD
SA35720BD63GIF2Y3O04T01F	11713644C	DKK	217.45
SE8587388767724906814093	45566106R	324.36	EUR
IE44RJQW49091678099855	78114389H	525.16	DKK
GR472662377QRYWJJB76MDKWVY5	69578568A	RUB	276.26
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	GB	672.88
Ninety nine rocks
Ninety nine rocks

SM08B8001360827MH4HE8ZWQZXP	57926790W	657.84	GBP
SE4072059930724762036425	46585803Q	466.31	EUR
LI1878690NFPCE8D5010B	15449763L	346.31	RUB
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	944.48	EUR
Ninety nine rocks
CH5486616JUSX9A78EG7Q	39806689Z	829.21	SEK
CH5486616JUSX9A78EG7Q	39806689Z	RUB	505.1
Ninety nine rocks
TR5428187TLTLTLWXSXNJBW98L	80518308T	SEK	644.35
LI4962509CEPXCTP4493V	90467036D	GBP	149.16
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z		SEK
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	722.55	EUR
SA35720BD63GIF2Y3O04T01F	11713644C		CHF
HR0716993961872852399	65092468F	RUB	67.0
DO41KY9H93712983353200450117	08899412E	261.5	USD
GI17LYNGZKK9MTLT9XS0KXJ	56304499Q	DKK	823.66
LI4699421SNVZ5X6KXPLB	73364721B	GBP	
PS81UPRPND78AFG3L49YTXV88RRJS	01216279Q		41.49
ME16982539287692129889	39806689Z	175.66	CHF
LB117881AYRJ3PAE7OLX1S8KY9XX	72652162S	RUB	142.49
HU13482232244537176441358119	53597542K		DKK
TL541166078438313575429	68879644A	USD	814.92
FI8776565714806556	73364721B	68.6	CHF

LI4699421SNVZ5X6KXPLB	73364721B	EUR	63.1

Ninety nine rocks
AD6527527677TJCTJOHBQLKJ	61873424C	614.24	GBP
CH9054905KGSMB7YC5NGI	69578568A	EUR	855.69
Ninety nine rocks
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	EUR	894.72
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	CHF	680.91
MC987944106826B9BN6WA3QT157	11713644C	854.53	USD
XK653384625153233371	43733112S	827.4	DKK
VG13VRDJ7412591474836722	80518308T		803.11
IS4884119558584269238678	22446974X	RUB	515.13
AE77248SKMXJVII50LKBAWI	68959267T		DKK
FI8497437259092369	92650070K	USD	291.92
GR472662377QRYWJJB76MDKWVY5	69578568A	599.39	RUB
ES4962575910679067061475	82288442P	21.51	GBP
PK43OEM16114242963306575	41656686Y	78.05	CHF
GI27KKMIDQ6N3YVAQN4J89C	90028562F		GBP
AE48725YPOSTSU1LAQKZEPP	48974836Q	947.3	SEK
	CHF	261.61
BE44640395214523	02669410F	856.25	GBP
MC239817569615Z9IWH7FP0GD04	28744101N	654.98	RUB
IR176571293272654756861852	49284913F	280.97	DKK
SA0994KFNAPS164YU9OOP574	57926790W	USD	958.28
FR067375965728LIMCBIKY04Q10	69578568A	919.53	CHF
MR9765784658715364589276794	46431533F	476.83	SEK
MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C	USD	
AE13938V4DMVSF49YS1CBL2	78592251D	178.22	GBP
FO9238258269917892	08899412E	346.92	RUB
