MD305P5NPXCZUJLRCMTKK88D	46585803Q	520.61	EUR
DO41OE1F71300090297196859317	53072757G	860.84	SEK
	RUB	630.48
FO3735876142209257	68959267T	229.05	RUB
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	803.82	EUR
IE96EEMA36946143714469	49284913F	731.42	SEK
Ninety nine rocks
Ninety nine rocks
XK959557362593526620	56989796M	582.43	RUB
ME91204415592058131974	28744101N	EUR	
SI22734001141792429	92650070K	872.26	SEK
DO41KY9H93712983353200450117	08899412E	297.01	RUB
XK180068384138336739	53072757G	SEK	329.09
FO3735876142209257	68959267T		
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C		EUR

LI4699421SNVZ5X6KXPLB	73364721B	695.65	GBP
Ninety nine rocks
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	DKK	530.93
DO38IL6559206363439644803826	45566106R	CHF	467.37
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	RUB	879.6
	27.61	RUB
HU22190225373946217712707979	09651809C	730.46	SEK
	EUR	850.03
FO3735876142209257	68959267T	CHF	590.15
EE709201509112700888	55103783S	155.92	CHF
HU15418903579542555773697655	48974836Q		DKK

FR067375965728LIMCBIKY04Q10	69578568A	620.45	DKK
PT78461997729158096512493	56304499Q	220.43	SEK

VG4064KZ1023011179745755	45820675Y	393.65	GBP
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	926.93	GBP
LT638365534312873039	28047910P	EUR	251.15
LU221999TVLCKM4G89ID	61478341P		598.14
FI4249627673709648	46585803Q	247.12	CHF
MD305P5NPXCZUJLRCMTKK88D	46585803Q	960.97	GBP
FR6886408378912CSCX6FNQDF88	46431533F	DKK	980.29
UA074704912616944389906174725	33964464L	559.23	USD
FI8497437259092369	92650070K	USD	619.81
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	509.53	EUR
ES1359823640102827616922	08899412E	426.28	RUB
UA761330313560969297851033726	33964464L	805.34	
HU13482232244537176441358119	53597542K	CHF	506.53
PT78461997729158096512493	56304499Q	661.07	GBP
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	SEK	619.89
PT78461997729158096512493	56304499Q	GBP	377.52
GR142761949P1CZJZDJ2SYQNDI0	90467036D	GBP	842.49
HU22190225373946217712707979	09651809C	USD	
AT515991783210824774	28047910P	RUB	594.09
GI17LYNGZKK9MTLT9XS0KXJ	56304499Q	532.16	EUR
FI8497437259092369	92650070K	EUR	515.36
SM59J4985929449INF26CCFYJ37	15449763L	SEK	167.86
Ninety nine rocks
TN4619849WRCEBMJKF33ZPWG	68959267T	441.91	CHF
Ninety nine rocks
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	USD	569.23
RS4971849495791243	27052827K		151.81
		13.96
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	DKK	

ES1651349876073379785110	25605636N	982.93	CHF
UA538840557549114757901561455	69578568A	529.38	GBP
SI22734001141792429	92650070K	CHF	301.64
	27.74	CHF
GE69NB5057725923884251	68879644A	425.14	CHF
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	343.94	USD
PK43OEM16114242963306575	41656686Y	249.37	DKK
