BH45AGIJDDMI1S7IVMPBYX	72652162S		DKK
BH13DAYWFNRJ0GN2RAA7UR	82288442P		341.68
KZ94658KNDOP16GS0MQ8	43733112S	GBP	901.71
SI22734001141792429	92650070K	EUR	
BH13DAYWFNRJ0GN2RAA7UR	82288442P		9.12
FI4249627673709648	46585803Q	506.91	
	RUB	141.6
CZ7031956314160953199870	28744101N	802.43	
SK1869924870144967819542	57926790W	761.7	GBP
BA073428119991458265	45820675Y	DKK	586.48
Ninety nine rocks
Ninety nine rocks
SM97G79397716272U9A9OBTJV1J	61873424C	578.7	USD
IR050557230314417829966957	68879644A	CHF	522.41
PK69L0BH8621817146060690	90028562F	787.08	EUR

SA916624X9GG21M3UBMKVPVX	39670968Q	USD	
FO9238258269917892	08899412E	715.56	RUB
LB863652PCCJG32R1PC8OE2VMAY7	17277755V	EUR	193.12
TN5872164OGDBPYXG9LENMKY	32775503C	136.35	CHF

DE49048012355817038246	09651809C	610.25	GBP
IE63LFMV23097240688740	73364721B	EUR	373.9

KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	941.77	CHF
ME66621247978064842093	45566106R	CHF	

	GBP	658.34
HU13482232244537176441358119	53597542K	DKK	160.11
	296.8	USD
IE92ZGTS39160560652552	82288442P	120.78	RUB
SM16B78515997941NG37B30NHX4	61873424C	SEK	531.22
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C	226.49	
TR6389231PIDVKBEWMNZGSGERM	39670968Q		
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	RUB	317.45

		CHF
ME16982539287692129889	39806689Z	363.87	USD
VG13VRDJ7412591474836722	80518308T	RUB	976.19
MK36877PHFLXB419P01	56989796M	SEK	622.74
SI22734001141792429	92650070K	EUR	
LT206097247476437800	43733112S	670.99	DKK
Ninety nine rocks
FO9238258269917892	08899412E	186.02	RUB
RO65KGTHSTLS31I6TW9Q4TX9	39670968Q	EUR	
	381.67	DKK
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P		942.46
MK36877PHFLXB419P01	56989796M		872.57
