XK653384625153233371	43733112S	EUR	770.32
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	485.6	GBP
SA35720BD63GIF2Y3O04T01F	11713644C	SEK	814.67
BG52YAMZ2798316FA0S342	21211380K	53.35	RUB
FR765595701119MOEGZPV5KXN70	68959267T	EUR	
VG4064KZ1023011179745755	45820675Y	EUR	715.99
RO65KGTHSTLS31I6TW9Q4TX9	39670968Q	695.96	USD
Ninety nine rocks
FO3735876142209257	68959267T	EUR	801.59
AL82864783232AY3OS32O9RUBQO8	92650070K	CHF	487.18
DO41OE1F71300090297196859317	53072757G	973.93	GBP
Ninety nine rocks
Ninety nine rocks
BE71843948421221	41656686Y	SEK	790.07
Ninety nine rocks
AL4456909000GSUDO7J539MIJH1L	48974836Q	DKK	894.25
Ninety nine rocks
IE96EEMA36946143714469	49284913F	CHF	265.2
AE65172XH1X18KUMGSDO2N	68525211R	GBP	593.12
PS81UPRPND78AFG3L49YTXV88RRJS	01216279Q	553.29	RUB
HR4850788821598398500	34712164N	RUB	725.94
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	USD	679.98


PL09657112501393580868416806	80518308T	635.7	RUB
	177.7	USD
SI22734001141792429	92650070K	SEK	84.17
	628.54	RUB
DO38IL6559206363439644803826	45566106R	644.99	DKK

IE96EEMA36946143714469	49284913F	932.62	GBP
	925.55	
	410.03	SEK
DO38IL6559206363439644803826	45566106R	410.22	SEK
AE13938V4DMVSF49YS1CBL2	78592251D	DKK	125.15
ES5401017366906132602799	65092468F	EUR	
DO41OE1F71300090297196859317	53072757G	CHF	
DE49048012355817038246	09651809C	USD	
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	147.52	EUR
AE77248SKMXJVII50LKBAWI	68959267T	USD	881.68
SM16B78515997941NG37B30NHX4	61873424C	232.69	
AE48725YPOSTSU1LAQKZEPP	48974836Q		335.66
ME91204415592058131974	28744101N	654.05	GBP
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	687.52	CHF
CR3128580029806078268	90467036D	DKK	47.29
DO38IL6559206363439644803826	45566106R		289.37
QA50TIBVV8D03D6XB0O0LHISHXK05	55103783S	USD	305.2
LT404680925845138006	33964464L	DKK	375.98
LT206097247476437800	43733112S	728.83	GBP
FI4249627673709648	46585803Q	CHF	954.37
Ninety nine rocks
LT638365534312873039	28047910P	SEK	796.19
GE16KV3003565361053066	78114389H	RUB	975.65
AD6527527677TJCTJOHBQLKJ	61873424C	659.82	USD
IR171391265758083409634677	53597542K	GBP	656.99
GR472662377QRYWJJB76MDKWVY5	69578568A		GB
TL541166078438313575429	68879644A	GBP	187.1
KZ59120HEQE06YAU1WJ	78896687H	704.42	GBP
TN18118719KP723ZYRPADNG5	08899412E	354.49	EUR
ES1359823640102827616922	08899412E	KK	364.62
IR176571293272654756861852	49284913F		DKK
NL97CVWG3195927181	02669410F	989.78	DKK
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q		950.15
LV90GZABEFC7YL8CKPRIT	45820675Y		SEK
SE4072059930724762036425	46585803Q	280.37	GBP
AT515991783210824774	28047910P	450.81	DKK
MD22BLJACUIOIDPAPNN838U5	78592251D		931.9
IE96EEMA36946143714469	49284913F	CHF	303.86

SK1869924870144967819542	57926790W	998.81	SEK
AE77248SKMXJVII50LKBAWI	68959267T	484.83	GBP
SM08B8001360827MH4HE8ZWQZXP	57926790W		960.4
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	115.46	
HU15418903579542555773697655	48974836Q	23.99	DKK
CH5486616JUSX9A78EG7Q	39806689Z	625.23	USD
BE71843948421221	41656686Y	GBP	856.11
SK1489672683589923153342	21211380K	DKK	554.36
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	CHF	144.36
LT638365534312873039	28047910P	441.78	GBP
BR7290090080963467151419029U2	28047910P	909.77	CHF
SA35720BD63GIF2Y3O04T01F	11713644C	633.79	GBP
NL97CVWG3195927181	02669410F	GBP	117.05
AD6527527677TJCTJOHBQLKJ	61873424C	942.23	RUB
CZ0277706812138182328590	32775503C	EUR	997.15
PK69L0BH8621817146060690	90028562F	CHF	83.04
Ninety nine rocks
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	260.46	USD
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	854.84	DKK
LT206097247476437800	43733112S	USD	571.5
BH40JGQHIFW1PP4UDBSEGH	74853928Z		EUR
HR1296219505926654396	34532646D		
CR4034466866742477204	92650070K	830.67	CHF
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	RUB	380.34
Ninety nine rocks
GT392716ANETYSFICAVN0ZTRPZ3Q	21211380K	SEK	982.79
XK653384625153233371	43733112S	783.18	DKK
	55.03	RUB

VG79EPZL5105165679106759	41656686Y	820.11	RUB
SM16B78515997941NG37B30NHX4	61873424C	GBP	507.49
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	SEK	109.22
MK36877PHFLXB419P01	56989796M	463.04	SEK
AE77248SKMXJVII50LKBAWI	68959267T		793.57
LI4699421SNVZ5X6KXPLB	73364721B	479.37	CHF
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	EUR	542.94
Ninety nine rocks
