KZ94658KNDOP16GS0MQ8	43733112S	914.69	
LT352161628775605252	52141397Y		SEK
TN18118719KP723ZYRPADNG5	08899412E	SEK	730.14
IL055091996124285266508	09651809C	898.98	
SK7685939604189549058799	15449763L	CHF	519.25
CR4034466866742477204	92650070K	USD	318.99
ES5643056944669015895516	25605636N	GBP	620.66

SA916624X9GG21M3UBMKVPVX	39670968Q	EUR	436.08
FR4380461715659NWC070CZ6G58	90028562F	814.72	RUB
	EUR	451.94
	375.4	RUB
DE09062364227116961150	46585803Q	SEK	295.04
ES4718187575330891239993	61478341P	844.18	GBP
PK66XEG2526333238467194	58577122X	457.0	CHF

PT78461997729158096512493	56304499Q	DKK	691.81
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C	441.02	CHF
	298.92	EUR
Ninety nine rocks
TN5872164OGDBPYXG9LENMKY	32775503C	DKK	
MD305P5NPXCZUJLRCMTKK88D	46585803Q		CHF
Ninety nine rocks
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	271.35	SEK
AD2206695671VH1ZHCJ41WML	34712164N	160.29	DKK
LT352161628775605252	52141397Y	237.92	EUR
CH9054905KGSMB7YC5NGI	69578568A	554.39	DKK
	EUR	992.87
BE71843948421221	41656686Y		DKK
Ninety nine rocks
ES4962575910679067061475	82288442P	EUR	482.27
HU13482232244537176441358119	53597542K	SEK	458.0
BE44640395214523	02669410F		GBP
SI22734001141792429	92650070K	15.31	SEK
HU13482232244537176441358119	53597542K	CHF	535.84
HR1296219505926654396	34532646D	137.15	DKK

SM59J4985929449INF26CCFYJ37	15449763L	USD	619.48
XK663155587271893003	01216279Q	GBP	
SM97G79397716272U9A9OBTJV1J	61873424C	439.13	DKK
UA074704912616944389906174725	33964464L	SEK	312.84
HR0716993961872852399	65092468F	453.0	DKK
XK959557362593526620	56989796M	164.14	CHF
CR3128580029806078268	90467036D	DKK	347.71
HR4850788821598398500	34712164N	717.89	CHF
HU22190225373946217712707979	09651809C	986.39	RUB
Ninety nine rocks
MR9765784658715364589276794	46431533F		406.76
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	626.17	USD
ME49140146493717009212	32775503C	313.21	
AE77248SKMXJVII50LKBAWI	68959267T		CHF

AD6527527677TJCTJOHBQLKJ	61873424C	169.58	DKK

