IR050557230314417829966957	68879644A	270.18	SEK
BH45AGIJDDMI1S7IVMPBYX	72652162S	520.82	EUR
MR9765784658715364589276794	46431533F	N/A	SEK
	379.09	DKK
IL757354520133364453852	55103783S	965.08	SEK
BA384377280747809071	28047910P	RUB	567.8
Ninety nine rocks
VG13VRDJ7412591474836722	80518308T	CHF	962.12
	634.87	DKK
TN18118719KP723ZYRPADNG5	08899412E	290.1	SEK
GB62WGVI99163003599889	46431533F	EUR	345.49
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C	679.43	CHF
AD2206695671VH1ZHCJ41WML	34712164N	GBP	705.81
HR0716993961872852399	65092468F	243.99	CHF
MC987944106826B9BN6WA3QT157	11713644C	135.3	RUB
PK69L0BH8621817146060690	90028562F	320.78	GBP
BE71843948421221	41656686Y	936.74	SEK
EE951921847242977559	61873424C		RUB
GI17LYNGZKK9MTLT9XS0KXJ	56304499Q	60.05	EUR

LB727383DAVS6MXT5L9CROS8UEUZ	39806689Z	GBP	

	RUB	
FI1291198425298593	78592251D	287.04	DKK
TN5872164OGDBPYXG9LENMKY	32775503C	SEK	632.72
VG4064KZ1023011179745755	45820675Y	490.95	CHF
EE46697020072998	41177485B	USD	N/A
CH4221745ELQS0NB2YDI8	17277755V	CHF	642.11
UA074704912616944389906174725	33964464L	562.65	DKK
NL22QHVX4830182943	02669410F	EUR	701.93
ES4962575910679067061475	82288442P	DKK	925.47
LB957793SEUSHVA7QADC5597XVCS	15449763L	211.04	CHF
IE96EEMA36946143714469	49284913F		RUB
XK180068384138336739	53072757G	854.71	
GI95QSFP1CEJ7UBTHFJKTIT	17277755V		SDU
SK539181833978991770507	91440368M	44.57	
MC239817569615Z9IWH7FP0GD04	28744101N	RUB	118.67
AD2206695671VH1ZHCJ41WML	34712164N	625.31	
FI1291198425298593	78592251D	GBP	506.03
IR171391265758083409634677	53597542K	GBP	469.33
NL97CVWG3195927181	02669410F	784.25	GBP
MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	33.6	GBP
PK43OEM16114242963306575	41656686Y	32.3	CHF
MD305P5NPXCZUJLRCMTKK88D	46585803Q	301.61	SEK
HR2198178476216192029	80518308T	SEK	513.09
GE69NB5057725923884251	68879644A	USD	338.56
UA964557479287233718409674295	78114389H	GBP	70.25
HR0716993961872852399	65092468F	CHF	8.64
IT90H5711291332703M1NFOWKRD	17277755V	EUR	739.16
BH40JGQHIFW1PP4UDBSEGH	74853928Z		635.82
CY1226960690HWXS17VH1FRUEURR	38871658W	401.53	EUR
TN18118719KP723ZYRPADNG5	08899412E		145.5
