LT404680925845138006	33964464L	721.53	DKK
IR978633059983370222138180	02669410F	107.68	DKK
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	430.48	RUB

FR6886408378912CSCX6FNQDF88	46431533F	DKK	130.86
CR4034466866742477204	92650070K	DKK	103.3
PT98222714410307122371827	33964464L	RUB	213.03
ES1359823640102827616922	08899412E	47.7	DKK
GR142761949P1CZJZDJ2SYQNDI0	90467036D	503.19	RUB
TR6389231PIDVKBEWMNZGSGERM	39670968Q		
SM97G79397716272U9A9OBTJV1J	61873424C	CHF	284.2
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C		637.61
Ninety nine rocks
HR0716993961872852399	65092468F	280.39	RUB
IR978633059983370222138180	02669410F	SEK	662.55
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	GBP	937.54

LB863652PCCJG32R1PC8OE2VMAY7	17277755V	218.02	USD
SA35720BD63GIF2Y3O04T01F	11713644C	SEK	197.58
SA6268DDJM7GA5WLMM1JRKJP	34532646D	GBP	386.84
	GBP	951.02
TR6389231PIDVKBEWMNZGSGERM	39670968Q	RUB	156.64
SA0994KFNAPS164YU9OOP574	57926790W	512.52	RUB
CH5486616JUSX9A78EG7Q	39806689Z	RUB	414.86
GI17LYNGZKK9MTLT9XS0KXJ	56304499Q	813.21	SEK
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	CHF	117.12
	719.53	EUR

BE71843948421221	41656686Y	EUR	225.02
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	143.79	EUR
Ninety nine rocks
ME1460456101417242	56134494M	SEK	128.75
MC987944106826B9BN6WA3QT157	11713644C	373.25	

Ninety nine rocks
IR978633059983370222138180	02669410F	826.62	RUB
IL5978823575098534657	77954814H	892.99	EUR
IE92ZGTS39160560652552	82288442P	258.53	SEK
BG52YAMZ2798316FA0S342	21211380K	665.48	SEK
HR1296219505926654396	34532646D		225.83
TN6928626DST3UA1IPXJT80F	53597542K	363.4	DKK
PT78461997729158096512493	56304499Q	USD	583.18
HR1296219505926654396	34532646D	RUB	474.37
BG64ZYDB016049B51JMUCU	38871658W	71.91	CHF
Ninety nine rocks
A27OUTGI6D9T076FOSK0CXDBIB	35503160Q	USD	550.52
MD22BLJACUIOIDPAPNN838U5	78592251D		USD

LT206097247476437800	43733112S	930.59	RUB
PS77KKGXNUMH1YA62JUT3JBNKRFZV	52141397Y	388.07	CHF
IS171554950920843049747431	32884971P	RUB	984.46
UA761330313560969297851033726	33964464L	CHF	619.75
MR6642901340725320676709130	41656686Y	DKK	459.51
FI8497437259092369	92650070K		
SE8587388767724906814093	45566106R		
CZ1548502965088257735371	11713644C	395.35	RUB
	392.62	EUR
GE76HG3429778839455413	01216279Q	DKK	906.66
LT638365534312873039	28047910P	452.69	CHF
TN4619849WRCEBMJKF33ZPWG	68959267T	BUR	593.05

MR9765784658715364589276794	46431533F	567.29	SEK
XK180068384138336739	53072757G	EUR	963.2
CZ7031956314160953199870	28744101N	503.36	RUB

MD305P5NPXCZUJLRCMTKK88D	46585803Q	387.35	GBP
TR5428187TLTLTLWXSXNJBW98L	80518308T	994.55	USD

Ninety nine rocks
Ninety nine rocks
BE44640395214523	02669410F	SEK	892.44
		DKK
IS171554950920843049747431	32884971P	28.13	EUR
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	DKK	780.92
BH40JGQHIFW1PP4UDBSEGH	74853928Z	51.98	USD
ES1651349876073379785110	25605636N	368.8	
Ninety nine rocks
SE8587388767724906814093	45566106R	GBP	
SA35720BD63GIF2Y3O04T01F	11713644C	CHF	170.37
Ninety nine rocks
SA1782PK3NF0P8QAE54PWQE3	34712164N		
GR164360004BUQC9R2QU6WJNKZW	90467036D		446.91
MD22BLJACUIOIDPAPNN838U5	78592251D	SEK	274.22
SK3641392995208681155858	52141397Y	DKK	745.27
IE44RJQW49091678099855	78114389H	CHF	670.05
MR6642901340725320676709130	41656686Y	760.13	DKK
IE96EEMA36946143714469	49284913F	154.06	USD
	95.45	DKK
