IL162768337079138447997	34532646D	DKK	355.59

		USD
MD22BLJACUIOIDPAPNN838U5	78592251D	CHF	884.27
ME10920049706023941954	68879644A	421.98	CHF

	SEK	320.37
IE63LFMV23097240688740	73364721B	CHF	266.61
CH4221745ELQS0NB2YDI8	17277755V		540.51
TN18118719KP723ZYRPADNG5	08899412E	CHF	989.09
HR1296219505926654396	34532646D	EUR	756.62
PK69L0BH8621817146060690	90028562F	GBP	812.33
SE4072059930724762036425	46585803Q	413.17	
BE44640395214523	02669410F	DKK	444.77
Ninety nine rocks
Ninety nine rocks
CR3128580029806078268	90467036D	986.78	CHF
LI4962509CEPXCTP4493V	90467036D	SEK	174.63
ME16982539287692129889	39806689Z	835.1	USD
	RUB	771.02
ES5643056944669015895516	25605636N	DKK	9.08
MC239817569615Z9IWH7FP0GD04	28744101N	USD	
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	924.81	USD
SI22734001141792429	92650070K		EUR
HU22190225373946217712707979	09651809C	352.45	GB
MC400682288485KUAY58STITO40	38871658W	USD	590.43

MR6642901340725320676709130	41656686Y	RUB	104.62
Ninety nine rocks
MU05VA7ICT54ZRE969EE52P89NDSB4	39806689Z	GBP	805.58
SM97G79397716272U9A9OBTJV1J	61873424C	USD	649.04
QA50TIBVV8D03D6XB0O0LHISHXK05	55103783S	35.92	EUR
LI7752678886R565EPXUC	39670968Q	338.71	EUR
FO8410656999415744	53072757G	CHF	823.6
BG64ZYDB016049B51JMUCU	38871658W	990.76	CHF
SK7685939604189549058799	15449763L	654.21	EUR

MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	527.61	SEK
SA6268DDJM7GA5WLMM1JRKJP	34532646D	846.65	RUB
HU22190225373946217712707979	09651809C	805.25	CHF
GI19VETPFLRU0L1HZE6FI50	72652162S	401.64	USD
HR0716993961872852399	65092468F	DKK	854.87
LU221999TVLCKM4G89ID	61478341P		142.11
	482.1	CHF
UA964557479287233718409674295	78114389H	435.8	RUB
CH5486616JUSX9A78EG7Q	39806689Z	SEK	252.23
ME10920049706023941954	68879644A	430.47	
IR171391265758083409634677	53597542K	119.16	USD
TL312176758386021094474	45820675Y	SEK	
SA6268DDJM7GA5WLMM1JRKJP	34532646D	670.63	EUR
	592.86	GBP
AE13938V4DMVSF49YS1CBL2	78592251D	GBP	994.48
HU15418903579542555773697655	48974836Q	SEK	284.37
LU221999TVLCKM4G89ID	61478341P	716.01	GBP
CH5486616JUSX9A78EG7Q	39806689Z	443.9	
SA35720BD63GIF2Y3O04T01F	11713644C	EUR	854.86
SA6268DDJM7GA5WLMM1JRKJP	34532646D	RUB	920.36
AE13938V4DMVSF49YS1CBL2	78592251D	482.86	CHF
SA1782PK3NF0P8QAE54PWQE3	34712164N	151.53	DKK
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	GBP	887.22
MC842659327688NQYJW0V4CHU32	53597542K	DKK	344.56
SK7685939604189549058799	15449763L	951.3	
SK7685939604189549058799	15449763L	320.85	DKK
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	N/A	GBP
MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C	USD	266.38
BG64ZYDB016049B51JMUCU	38871658W	USD	61.56
ME10920049706023941954	68879644A	GBP	623.53
SA1782PK3NF0P8QAE54PWQE3	34712164N	695.43	SEK
FI5863104861846787	72652162S	CHF	967.13
UA074704912616944389906174725	33964464L	DKK	246.44
CZ0277706812138182328590	32775503C	USD	406.52
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	N/A	DKK
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	CHF	63.15

Ninety nine rocks
SA35720BD63GIF2Y3O04T01F	11713644C	681.65	DKK
IL055091996124285266508	09651809C	CHF	694.11
PS81UPRPND78AFG3L49YTXV88RRJS	01216279Q	RUB	
LT352161628775605252	52141397Y	517.67	DKK
	957.32	GBP
LT352161628775605252	52141397Y	SEK	869.78
ES1359823640102827616922	08899412E	423.64	EUR
LT404680925845138006	33964464L	GBP	83.58
FI4249627673709648	46585803Q		EUR
GE69NB5057725923884251	68879644A	95.27	GBP
ME49140146493717009212	32775503C	730.47	USD
TR6389231PIDVKBEWMNZGSGERM	39670968Q	900.19	RUB
IE92ZGTS39160560652552	82288442P	DKK	707.93
TR5428187TLTLTLWXSXNJBW98L	80518308T	SEK	706.24
PS65MXHHJCA5M86JO31CMD4G5YYM	44253652C	828.79	RUB
GE76HG3429778839455413	01216279Q		GBP
Ninety nine rocks
MD22BLJACUIOIDPAPNN838U5	78592251D	USD	399.0
Ninety nine rocks
SA35720BD63GIF2Y3O04T01F	11713644C	260.5	GBP
ES1359823640102827616922	08899412E	RUB	279.22
LT404680925845138006	33964464L	450.15	CHF
PT78461997729158096512493	56304499Q	GBP	463.61
	GBP	169.29
IT44U2903617084Y19H207T8BFC	74853928Z	EUR	360.28
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	DKK	952.51
ME91204415592058131974	28744101N	RUB	149.0

	KK	388.16
GR142761949P1CZJZDJ2SYQNDI0	90467036D	RUB	960.43
FI1291198425298593	78592251D		674.02
LT206097247476437800	43733112S	229.25	RUB
HU13482232244537176441358119	53597542K	494.68	SEK
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	RUB	468.32
Ninety nine rocks
FI4249627673709648	46585803Q	887.0	RUB
BG64ZYDB016049B51JMUCU	38871658W	159.17	USD
IR176571293272654756861852	49284913F	138.7	GBP

FO8410656999415744	53072757G	USD	756.1
	219.77	DKK
PK69L0BH8621817146060690	90028562F	BUR	702.77
	136.37	SEK
	USD	600.47
LT206097247476437800	43733112S	594.36	USD
CZ0277706812138182328590	32775503C	279.98	RUB
MD22BLJACUIOIDPAPNN838U5	78592251D		339.82

LT638365534312873039	28047910P	GBP	523.63
BH40JGQHIFW1PP4UDBSEGH	74853928Z	RUB	8.37
BG64ZYDB016049B51JMUCU	38871658W	RUB	829.46

PK19XXR25392269503727898	65092468F	RUB	798.03
	KK	658.1
CH5486616JUSX9A78EG7Q	39806689Z		295.55
IR050557230314417829966957	68879644A	GBP	972.67
MC987944106826B9BN6WA3QT157	11713644C	DKK	267.74
LV90GZABEFC7YL8CKPRIT	45820675Y	KES	922.7
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	216.41	CHF
LI7752678886R565EPXUC	39670968Q	USD	293.89
MC148366787383U6KBXX8ERM167	65092468F	471.06	GBP
XK663155587271893003	01216279Q		CHF
LI7752678886R565EPXUC	39670968Q	RUB	51.07
MR9765784658715364589276794	46431533F	GBP	
SI22734001141792429	92650070K	SEK	69.34

Ninety nine rocks
Ninety nine rocks
MD22BLJACUIOIDPAPNN838U5	78592251D	455.59	SEK
SM16B78515997941NG37B30NHX4	61873424C	DKK	990.93
	RUB	115.62
LB727383DAVS6MXT5L9CROS8UEUZ	39806689Z	957.91	RUB
SK1869924870144967819542	57926790W	777.31	GBP
TN6928626DST3UA1IPXJT80F	53597542K	DKK	866.21
TN5872164OGDBPYXG9LENMKY	32775503C	DKK	346.85
	DKK	709.57
Ninety nine rocks
FI8497437259092369	92650070K	731.07	CHF
IR050557230314417829966957	68879644A	CHF	651.12
PT78461997729158096512493	56304499Q	SEK	851.46
BG78BJUL967644HKNQNX4N	34712164N	SEK	973.67

AD6527527677TJCTJOHBQLKJ	61873424C	60.48	DKK
LT206097247476437800	43733112S	650.51	GBP
	CHF	473.86
SM16B78515997941NG37B30NHX4	61873424C	398.7	EUR
SM08B8001360827MH4HE8ZWQZXP	57926790W	RUB	
	574.6	EUR
CR4034466866742477204	92650070K	CHF	506.57
TL541166078438313575429	68879644A	SEK	108.71
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z	920.3	GBP
PK69L0BH8621817146060690	90028562F	164.39	GBP
IE96EEMA36946143714469	49284913F	DKK	528.83
LT404680925845138006	33964464L	RUB	849.48
PK43OEM16114242963306575	41656686Y		432.29
