UA538840557549114757901561455	69578568A	457.4	EUR
Ninety nine rocks

MC842659327688NQYJW0V4CHU32	53597542K	433.81	RUB
DO41OE1F71300090297196859317	53072757G	CHF	853.28
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C		932.31
GR67641303NCIDEII4GS6T8BJA	51298704B	DKK	39.14
LI7752678886R565EPXUC	39670968Q	SEK	998.85
LI4699421SNVZ5X6KXPLB	73364721B	CHF	44.02
RO10CYGJ0LFID9N0E6VIBWJV	32884971P	GBP	593.1
PK43OEM16114242963306575	41656686Y	CHF	516.09

AD6527527677TJCTJOHBQLKJ	61873424C		126.1
DK801074171687638	10094734N	502.56	
GE69NB5057725923884251	68879644A		GBP
ES4718187575330891239993	61478341P	RUB	577.53
BH45AGIJDDMI1S7IVMPBYX	72652162S	947.83	DKK
LI4699421SNVZ5X6KXPLB	73364721B	DKK	516.8
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	KES	490.08
Ninety nine rocks
BG52YAMZ2798316FA0S342	21211380K	100.83	CHF
HR1296219505926654396	34532646D	DKK	487.02
PT78461997729158096512493	56304499Q	142.27	DKK
MC987944106826B9BN6WA3QT157	11713644C		GBP
PT30733844778295738083204	25605636N	461.5	DKK
MC148366787383U6KBXX8ERM167	65092468F	CHF	976.29
MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	DKK	967.75
MD305P5NPXCZUJLRCMTKK88D	46585803Q	RUB	25.22
XK959557362593526620	56989796M	DKK	931.21
MC400682288485KUAY58STITO40	38871658W	EUR	139.39

AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	179.01	GBP
Ninety nine rocks
	179.39	USD
PS81UPRPND78AFG3L49YTXV88RRJS	01216279Q	DKK	79.43
	647.23	CHF
LB957793SEUSHVA7QADC5597XVCS	15449763L	519.01	USD
BG64ZYDB016049B51JMUCU	38871658W		755.86
	SEK	936.18
SA1782PK3NF0P8QAE54PWQE3	34712164N	CHF	909.99

BH45AGIJDDMI1S7IVMPBYX	72652162S	587.57	SEK
BG78BJUL967644HKNQNX4N	34712164N	147.55	GBP
SK3641392995208681155858	52141397Y	192.21	SEK
MC239817569615Z9IWH7FP0GD04	28744101N	CHF	107.79
ES5968395510953649142207	34532646D	773.5	GBP
LV90GZABEFC7YL8CKPRIT	45820675Y	RUB	627.26
