ES4718187575330891239993	61478341P		864.55
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	973.09	CHF
PT30733844778295738083204	25605636N	RUB	353.86
IL055091996124285266508	09651809C	345.14	RUB
SK7685939604189549058799	15449763L	325.58	GBP

	287.36	EUR
LB957793SEUSHVA7QADC5597XVCS	15449763L	657.88	EUR

HU22190225373946217712707979	09651809C	726.8	RUB
TN41642929RZ2WVDBTOBL2CI	56304499Q	EUR	143.51
SM59J4985929449INF26CCFYJ37	15449763L	749.29	RUB
IE44RJQW49091678099855	78114389H	122.73	RUB
GE76HG3429778839455413	01216279Q		330.11
SM16B78515997941NG37B30NHX4	61873424C	GBP	628.57
AL4456909000GSUDO7J539MIJH1L	48974836Q	CHF	100.81
VG4064KZ1023011179745755	45820675Y	554.22	
GR472662377QRYWJJB76MDKWVY5	69578568A		USD
LI4962509CEPXCTP4493V	90467036D	700.17	CHF
SK3641392995208681155858	52141397Y		543.17
FI1291198425298593	78592251D	711.77	GBP
GI17LYNGZKK9MTLT9XS0KXJ	56304499Q		46.48
SK7685939604189549058799	15449763L	GBP	999.88
TL620919673122426560269	78592251D	300.1	GBP
	180.32	EUR


Ninety nine rocks
TL833140836943039409693	82288442P	376.62	CHF
SA6268DDJM7GA5WLMM1JRKJP	34532646D	338.25	CHF
MR6642901340725320676709130	41656686Y	982.76	DKK
IS171554950920843049747431	32884971P	CHF	436.81
EE709201509112700888	55103783S	820.96	RUB
TN18118719KP723ZYRPADNG5	08899412E	517.49	RUB
MD358F69VEV6FZO01VOURO61	53072757G	USD	353.13
SK7685939604189549058799	15449763L	701.97	DKK
QA50TIBVV8D03D6XB0O0LHISHXK05	55103783S		EUR

PK69L0BH8621817146060690	90028562F	GBP	618.22
UA074704912616944389906174725	33964464L	618.43	EUR
	GBP	522.0
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	436.3	CHF
IR171391265758083409634677	53597542K	732.01	
Ninety nine rocks
ES1651349876073379785110	25605636N	EUR	452.31
SK3641392995208681155858	52141397Y	63.09	CHF
Ninety nine rocks
XK653384625153233371	43733112S	887.58	RUB
	DKK	207.79
MC842659327688NQYJW0V4CHU32	53597542K	SEK	158.51
VG30C0J46457487530434592	74853928Z	USD	362.17
LT638365534312873039	28047910P	RUB	83.63
FO8410656999415744	53072757G	842.75	DKK
BH13DAYWFNRJ0GN2RAA7UR	82288442P	346.36	
LB117881AYRJ3PAE7OLX1S8KY9XX	72652162S		DKK

CH9054905KGSMB7YC5NGI	69578568A	RUB	105.78

TL312176758386021094474	45820675Y	760.12	GBP
HR2198178476216192029	80518308T	850.38	USD
ES4962575910679067061475	82288442P	842.45	GBP
UA074704912616944389906174725	33964464L	GBP	781.3
LT404680925845138006	33964464L		280.75
MD22BLJACUIOIDPAPNN838U5	78592251D	929.11	SEK
LT352161628775605252	52141397Y		
GR472662377QRYWJJB76MDKWVY5	69578568A	853.14	CHF
AL82864783232AY3OS32O9RUBQO8	92650070K	RUB	294.5
FR765595701119MOEGZPV5KXN70	68959267T	960.58	CHF

PK43OEM16114242963306575	41656686Y	CHF	699.7
IL757354520133364453852	55103783S	CHF	102.28
LI4699421SNVZ5X6KXPLB	73364721B	KES	446.6
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	SEK	301.28
IT90H5711291332703M1NFOWKRD	17277755V	CHF	
MC987944106826B9BN6WA3QT157	11713644C	578.33	RUB
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	SEK	321.98
BR7290090080963467151419029U2	28047910P	DKK	484.12

IT90H5711291332703M1NFOWKRD	17277755V	760.44	
BG64ZYDB016049B51JMUCU	38871658W	DKK	499.67
IL162768337079138447997	34532646D	187.19	USD
SA0994KFNAPS164YU9OOP574	57926790W	N/A	CHF
AL82864783232AY3OS32O9RUBQO8	92650070K	RUB	706.56
HU22190225373946217712707979	09651809C	711.08	DKK
Ninety nine rocks

	N/A	DKK
HU15418903579542555773697655	48974836Q	EUR	734.23
MC148366787383U6KBXX8ERM167	65092468F	CHF	786.44
ME91204415592058131974	28744101N	483.94	CHF
MD305P5NPXCZUJLRCMTKK88D	46585803Q	EUR	896.96
BE44640395214523	02669410F	SEK	166.64
ES5643056944669015895516	25605636N	USD	3.1
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	201.2	SEK
