Ninety nine rocks
SK3641392995208681155858	52141397Y		358.0
PS77KKGXNUMH1YA62JUT3JBNKRFZV	52141397Y	EUR	53.85
TL620919673122426560269	78592251D	179.01	RUB
IT90H5711291332703M1NFOWKRD	17277755V	SEK	860.63
DO38IL6559206363439644803826	45566106R	25.06	USD
HU15418903579542555773697655	48974836Q	RUB	311.44
FO8410656999415744	53072757G	EUR	319.75
PK19XXR25392269503727898	65092468F	201.18	CHF
SE4072059930724762036425	46585803Q	CHF	879.36

KZ197834HFIDJLC1ZQWJ	43733112S	756.38	
GI27KKMIDQ6N3YVAQN4J89C	90028562F	CFH	780.58
IL883543164433395339809	25605636N	73.37	RUB
XK180068384138336739	53072757G	628.15	USD

MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C		30.68
	910.19	USD
	GBP	210.06
IR978633059983370222138180	02669410F	GB	459.42
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	N/A	
Ninety nine rocks
IL883543164433395339809	25605636N	813.06	DKK
PT98222714410307122371827	33964464L	RUB	853.57
MD358F69VEV6FZO01VOURO61	53072757G		189.43
CR3128580029806078268	90467036D	480.69	USD
TL336197208349896119319	56989796M	GBP	709.47
CH5486616JUSX9A78EG7Q	39806689Z	SEK	388.13
Ninety nine rocks
IR050557230314417829966957	68879644A	390.53	EUR
CR3128580029806078268	90467036D	614.15	DKK
FR067375965728LIMCBIKY04Q10	69578568A	374.89	CHF
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	171.64	USD

Ninety nine rocks
SM59J4985929449INF26CCFYJ37	15449763L	450.59	GBP
ME49140146493717009212	32775503C	CHF	
FI8497437259092369	92650070K	239.5	USD
MC239817569615Z9IWH7FP0GD04	28744101N	SEK	800.55
PK19XXR25392269503727898	65092468F	GBP	71.2
MC239817569615Z9IWH7FP0GD04	28744101N	951.66	GBP

HU15418903579542555773697655	48974836Q	EUR	17.7
EE709201509112700888	55103783S	892.69	
RS73278076436469452645	61478341P	173.76	RUB
AL4456909000GSUDO7J539MIJH1L	48974836Q	CHF	529.09
Ninety nine rocks
LB863652PCCJG32R1PC8OE2VMAY7	17277755V	538.28	EUR
CR3128580029806078268	90467036D	485.3	CHF
	570.73	GBP
TN5872164OGDBPYXG9LENMKY	32775503C	310.33	CHF
ES4718187575330891239993	61478341P	GBP	627.9

XK663155587271893003	01216279Q	494.41	CHF
LB863652PCCJG32R1PC8OE2VMAY7	17277755V	647.65	SEK
SA1782PK3NF0P8QAE54PWQE3	34712164N	SEK	943.19
HU86965308947958059611096929	90028562F	675.01	
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	EUR	143.15
GT392716ANETYSFICAVN0ZTRPZ3Q	21211380K	835.25	CHF
IT44U2903617084Y19H207T8BFC	74853928Z	CHF	551.64
DO41OE1F71300090297196859317	53072757G	GBP	878.21
		82.86
AD562291377791JAUCEU6WEV	73364721B	EUR	986.76
	340.84	SEK
SK1489672683589923153342	21211380K	523.63	
SM16B78515997941NG37B30NHX4	61873424C	698.54	RUB

PT30733844778295738083204	25605636N	898.94	USD
BR7290090080963467151419029U2	28047910P	754.57	RUB

GE69NB5057725923884251	68879644A	USD	106.11
Ninety nine rocks
IR510789771032621503621949	56989796M	567.55	USD
SE8587388767724906814093	45566106R	112.28	SEK
MD22BLJACUIOIDPAPNN838U5	78592251D	33.96	GBP

ME49140146493717009212	32775503C	EUR	52.14
	GBP	978.18
CZ7031956314160953199870	28744101N	EUR	
FR4380461715659NWC070CZ6G58	90028562F	285.74	SEK
KZ197834HFIDJLC1ZQWJ	43733112S	910.05	
CH4221745ELQS0NB2YDI8	17277755V	912.22	SEK
	981.45	SEK
ES5401017366906132602799	65092468F	SEK	721.92
MC987944106826B9BN6WA3QT157	11713644C	GBP	639.68
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z	260.77	RUB
DO41KY9H93712983353200450117	08899412E	CHF	714.28
IR978633059983370222138180	02669410F	USD	641.04
FI5863104861846787	72652162S	RUB	
AL82864783232AY3OS32O9RUBQO8	92650070K	EUR	923.38
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	934.83	
AL1705361571EZPDI0TZ70PXVG3H	46431533F	837.05	GBP
DO41OE1F71300090297196859317	53072757G		981.87
Ninety nine rocks
MK36877PHFLXB419P01	56989796M	692.49	USD

Ninety nine rocks
LT638365534312873039	28047910P	601.36	USD
SE4072059930724762036425	46585803Q	20.92	CHF

GT392716ANETYSFICAVN0ZTRPZ3Q	21211380K	RUB	
IE96EEMA36946143714469	49284913F	437.27	USD
	N/A	RUB
CH5486616JUSX9A78EG7Q	39806689Z	DKK	78.7
LI4962509CEPXCTP4493V	90467036D	394.53	GBP
TN4619849WRCEBMJKF33ZPWG	68959267T	963.15	CHF
IR510789771032621503621949	56989796M		EUR
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	CHF	539.1
TN41642929RZ2WVDBTOBL2CI	56304499Q	CHF	723.5
BE71843948421221	41656686Y	288.89	GBP
IR171391265758083409634677	53597542K	SEK	79.46
GR142761949P1CZJZDJ2SYQNDI0	90467036D	620.76	
HU22190225373946217712707979	09651809C	CHF	875.76
A56066HJNSFAVJUG0GFZ6	22246498W	RUB	638.05
XK180068384138336739	53072757G	585.11	DKK
BG52YAMZ2798316FA0S342	21211380K	EUR	779.34

ES5643056944669015895516	25605636N	907.91	GBP
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	SEK	532.54
MC842659327688NQYJW0V4CHU32	53597542K		EUR
FI4249627673709648	46585803Q	CHF	949.06
	229.14	CHF
LT352161628775605252	52141397Y	236.52	SEK
TL336197208349896119319	56989796M	173.59	USD
HU22190225373946217712707979	09651809C	GBP	
FI8776565714806556	73364721B		USD
SA6268DDJM7GA5WLMM1JRKJP	34532646D	390.73	EUR
SK1489672683589923153342	21211380K	795.36	CHF
UA761330313560969297851033726	33964464L		920.68
SI22734001141792429	92650070K		GBP
AD08477546XOEB7QJ3SS0	93163884Q	EUR	712.25
Ninety nine rocks
	289.05	CHF
LV90GZABEFC7YL8CKPRIT	45820675Y		234.21
BR7290090080963467151419029U2	28047910P	356.56	SEK
LT404680925845138006	33964464L	GBP	615.49
HR1296219505926654396	34532646D	890.3	DKK
IE63LFMV23097240688740	73364721B	822.62	DKK
PS77KKGXNUMH1YA62JUT3JBNKRFZV	52141397Y	SEK	N/A
FI5863104861846787	72652162S	USD	364.13
	SEK	
TN5872164OGDBPYXG9LENMKY	32775503C	655.19	CHF
	RUB	309.5
ME16982539287692129889	39806689Z	609.69	CHF
AT515991783210824774	28047910P	GBP	729.53
	EUR	938.95
TN5872164OGDBPYXG9LENMKY	32775503C	255.66	USD
TN5872164OGDBPYXG9LENMKY	32775503C	CHF	283.54
NL97CVWG3195927181	02669410F		426.53
PS77KKGXNUMH1YA62JUT3JBNKRFZV	52141397Y	410.33	EUR
	679.53	CHF
TL312176758386021094474	45820675Y	EUR	206.53
