SE4072059930724762036425	46585803Q	EUR	158.13
Ninety nine rocks
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z	406.01	CHF
CZ7031956314160953199870	28744101N		USD
AE48725YPOSTSU1LAQKZEPP	48974836Q	DKK	371.99
BH13DAYWFNRJ0GN2RAA7UR	82288442P	SEK	
TR6389231PIDVKBEWMNZGSGERM	39670968Q	SEK	17.48
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	758.5	GBP
PK69L0BH8621817146060690	90028562F	452.53	GBP
IT90H5711291332703M1NFOWKRD	17277755V	EUR	915.78
TN41642929RZ2WVDBTOBL2CI	56304499Q		SEK
TL833140836943039409693	82288442P	SEK	963.85
MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	483.2	
BH13DAYWFNRJ0GN2RAA7UR	82288442P	RUB	224.53
DO38IL6559206363439644803826	45566106R	CHF	336.83
KZ197834HFIDJLC1ZQWJ	43733112S	550.0	EUR
LT404680925845138006	33964464L	446.3	EUR
IR171391265758083409634677	53597542K	DKK	758.57
BA073428119991458265	45820675Y	DKK	33.54
MR9765784658715364589276794	46431533F	SEK	883.62
MC987944106826B9BN6WA3QT157	11713644C	180.14	SEK
GI27KKMIDQ6N3YVAQN4J89C	90028562F	620.39	GBP
VG13VRDJ7412591474836722	80518308T	DKK	925.13
BH40JGQHIFW1PP4UDBSEGH	74853928Z	337.9	CHF
Ninety nine rocks
MC400682288485KUAY58STITO40	38871658W	736.24	GBP
HU15418903579542555773697655	48974836Q	EUR	
BH13DAYWFNRJ0GN2RAA7UR	82288442P	CHF	6.02
NL97CVWG3195927181	02669410F	USD	238.13
MK36877PHFLXB419P01	56989796M	CHF	679.3
TR6389231PIDVKBEWMNZGSGERM	39670968Q	767.46	CHF
CR3128580029806078268	90467036D	RUB	562.01
LT206097247476437800	43733112S		
UA761330313560969297851033726	33964464L	901.73	
PT30733844778295738083204	25605636N	75.55	

IR176571293272654756861852	49284913F	730.82	GBP
KZ94658KNDOP16GS0MQ8	43733112S		CHF
LU221999TVLCKM4G89ID	61478341P	USD	10.57
TN4619849WRCEBMJKF33ZPWG	68959267T	DKK	447.15
XK663155587271893003	01216279Q	DKK	94.51
VG30C0J46457487530434592	74853928Z	751.87	SEK
	792.78	RUB
PL09657112501393580868416806	80518308T		GBP
FR6886408378912CSCX6FNQDF88	46431533F	CHF	473.62
FR067375965728LIMCBIKY04Q10	69578568A	RUB	25.32
MC842659327688NQYJW0V4CHU32	53597542K	DKK	

FO8410656999415744	53072757G		804.28
LV90GZABEFC7YL8CKPRIT	45820675Y	654.09	USD
HU13482232244537176441358119	53597542K	263.63	RUB
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	240.27	CHF
LB957793SEUSHVA7QADC5597XVCS	15449763L	844.24	RUB
	GBP	149.19
CY1226960690HWXS17VH1FRUEURR	38871658W	USD	558.79
LI7752678886R565EPXUC	39670968Q		498.5
ME91204415592058131974	28744101N	302.86	DKK
Ninety nine rocks
GE76HG3429778839455413	01216279Q	USD	907.85
GB62WGVI99163003599889	46431533F	32.03	EUR
BH40JGQHIFW1PP4UDBSEGH	74853928Z	RUB	259.3
	941.54	RUB
GE69NB5057725923884251	68879644A	SEK	916.85
TN6928626DST3UA1IPXJT80F	53597542K	203.4	USD
TR6389231PIDVKBEWMNZGSGERM	39670968Q	231.67	
SM08B8001360827MH4HE8ZWQZXP	57926790W		109.9
	390.15	DKK
Ninety nine rocks
TN41642929RZ2WVDBTOBL2CI	56304499Q	EUR	495.21
AD6527527677TJCTJOHBQLKJ	61873424C	13.73	SEK
SE8587388767724906814093	45566106R	EUR	596.58
AL1705361571EZPDI0TZ70PXVG3H	46431533F	798.9	SEK
VG30C0J46457487530434592	74853928Z	USD	618.44
NL97CVWG3195927181	02669410F		349.2
SI22734001141792429	92650070K	EUR	765.08

MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	CHF	752.62
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	119.77	USD
KZ197834HFIDJLC1ZQWJ	43733112S	372.22	EUR
IR510789771032621503621949	56989796M		USD
ME16982539287692129889	39806689Z	RUB	281.87
