MR9765784658715364589276794	46431533F		416.09
ES4718187575330891239993	61478341P	CHF	676.66
TN18118719KP723ZYRPADNG5	08899412E		540.58
SE8587388767724906814093	45566106R	USD	819.22
UA964557479287233718409674295	78114389H	DKK	835.91

GI17LYNGZKK9MTLT9XS0KXJ	56304499Q	EUR	806.5
DO757XIN61379289461304191141	21211380K	842.04	DKK
SA6268DDJM7GA5WLMM1JRKJP	34532646D	RUB	160.9
Ninety nine rocks
GE16KV3003565361053066	78114389H	205.32	USD
XK180068384138336739	53072757G		975.01
BR7290090080963467151419029U2	28047910P	CHF	353.64
MC400682288485KUAY58STITO40	38871658W	167.91	SEK
Ninety nine rocks
GE11IU938683843806	82715389F	GBP	490.83

GR472662377QRYWJJB76MDKWVY5	69578568A		SEK
CZ1548502965088257735371	11713644C	181.56	CHF
KW33CMQGJ3ZGAY3MPSEN75XUDQ7H7	39018072E	769.38	DKK
	885.11	DKK
NL97CVWG3195927181	02669410F	SEK	632.81
I58941424488011265	75341550Z	506.73	EUR
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	828.57	DKK
UA538840557549114757901561455	69578568A	739.48	DKK
BE44640395214523	02669410F	120.47	RUB
IT44U2903617084Y19H207T8BFC	74853928Z	EUR	981.18
DE49048012355817038246	09651809C	552.13	SEK
EE709201509112700888	55103783S	240.79	GBP
LI4699421SNVZ5X6KXPLB	73364721B	EUR	591.27
RO66NQJWHJXL3G77OY7LJ6BA	56304499Q	CHF	254.32
ES5968395510953649142207	34532646D	777.1	RUB
Ninety nine rocks
IE44RJQW49091678099855	78114389H	SEK	224.21
TN18118719KP723ZYRPADNG5	08899412E	DKK	897.35
CH9054905KGSMB7YC5NGI	69578568A	RUB	652.29
GE69NB5057725923884251	68879644A	344.14	USD


	DKK	348.82
XK959557362593526620	56989796M	895.61	RUB
AE77248SKMXJVII50LKBAWI	68959267T	755.1	CHF
ES1651349876073379785110	25605636N	SEK	570.89
HR4850788821598398500	34712164N	RUB	19.25
GE69NB5057725923884251	68879644A	GBP	948.64
UA538840557549114757901561455	69578568A	979.8	USD
BH13DAYWFNRJ0GN2RAA7UR	82288442P	EUR	747.12
MD22BLJACUIOIDPAPNN838U5	78592251D	773.41	DKK
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	EUR	455.91
CH9054905KGSMB7YC5NGI	69578568A		SEK
Ninety nine rocks
	54.2	SEK
	CHF	887.15
MK36877PHFLXB419P01	56989796M	846.77	SEK

DO757XIN61379289461304191141	21211380K	EUR	554.68
TL620919673122426560269	78592251D	EUR	534.65
SA916624X9GG21M3UBMKVPVX	39670968Q	470.3	DKK


	SEK	291.54
LT206097247476437800	43733112S	5.63	GBP
LV90GZABEFC7YL8CKPRIT	45820675Y	CHF	434.72
LT206097247476437800	43733112S	CHF	
FO9238258269917892	08899412E	DKK	142.73
CH5486616JUSX9A78EG7Q	39806689Z	GBP	664.19
IS171554950920843049747431	32884971P	SEK	586.0
Ninety nine rocks
AE48725YPOSTSU1LAQKZEPP	48974836Q	SEK	450.16
	395.88	GBP

CY1226960690HWXS17VH1FRUEURR	38871658W	289.49	SEK
	872.3	GBP
CZ0277706812138182328590	32775503C	892.29	DKK
AD2206695671VH1ZHCJ41WML	34712164N	846.46	GBP
SA916624X9GG21M3UBMKVPVX	39670968Q	DKK	864.9
DO38IL6559206363439644803826	45566106R		812.2
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z	SEK	735.4
IL055091996124285266508	09651809C	888.16	GBP
IL757354520133364453852	55103783S	51.61	
SM16B78515997941NG37B30NHX4	61873424C	GBP	493.26
		DKK
LT352161628775605252	52141397Y	EUR	435.11
	RUB	
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C	RUB	945.68

Ninety nine rocks
SE4072059930724762036425	46585803Q	637.35	
PK69L0BH8621817146060690	90028562F	374.16	CHF

MC400682288485KUAY58STITO40	38871658W	604.56	SEK
		EUR
Ninety nine rocks
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	SEK	872.94
CZ0277706812138182328590	32775503C	617.17	DKK
IE96EEMA36946143714469	49284913F		843.2
Ninety nine rocks
