MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	25.15	CHF
Ninety nine rocks
HU13482232244537176441358119	53597542K	540.2	
MC842659327688NQYJW0V4CHU32	53597542K	722.72	GBP
DO757XIN61379289461304191141	21211380K	SEK	673.0
TL541166078438313575429	68879644A	USD	733.46
Ninety nine rocks
GB62WGVI99163003599889	46431533F	538.71	SEK
LB727383DAVS6MXT5L9CROS8UEUZ	39806689Z	706.03	SEK
ES4962575910679067061475	82288442P	338.92	SDU
RS73278076436469452645	61478341P	743.09	
FR067375965728LIMCBIKY04Q10	69578568A	USD	700.47
HR2198178476216192029	80518308T	DKK	539.6
	GBP	532.54
MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	421.58	DKK

UA538840557549114757901561455	69578568A	953.14	RUB
UA074704912616944389906174725	33964464L	USD	388.08

Ninety nine rocks
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	512.43	RUB
	DKK	
Ninety nine rocks
KZ68819CZA89W15QWGWQ	45566106R		GBP
FO9238258269917892	08899412E	201.84	CHF
IL162768337079138447997	34532646D	EUR	780.88
BE44640395214523	02669410F	CHF	126.18

		EUR
MC987944106826B9BN6WA3QT157	11713644C	917.6	SEK
SM59J4985929449INF26CCFYJ37	15449763L	DKK	619.99
MT34NXCN76766O1SFKIJILE5VI3PUQW	55103783S	515.54	CHF
PS81UPRPND78AFG3L49YTXV88RRJS	01216279Q	506.78	SEK
SE8587388767724906814093	45566106R	CHF	
UA074704912616944389906174725	33964464L	GBP	898.12
TL312176758386021094474	45820675Y	289.5	SEK
PK13DK7K1923908975902628	57926790W	934.25	EUR
NL22QHVX4830182943	02669410F		SEK
TN6928626DST3UA1IPXJT80F	53597542K	SEK	371.7
AE77248SKMXJVII50LKBAWI	68959267T	SEK	414.63
GR164360004BUQC9R2QU6WJNKZW	90467036D	16.62	USD
EE709201509112700888	55103783S	222.18	EUR
NL97CVWG3195927181	02669410F	EUR	106.52
SE8587388767724906814093	45566106R		SEK
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	SEK	903.53
AL82864783232AY3OS32O9RUBQO8	92650070K	GBP	422.46
MR9765784658715364589276794	46431533F	GBP	25.23
TN5872164OGDBPYXG9LENMKY	32775503C	504.4	RUB
IL883543164433395339809	25605636N		609.77
TR5428187TLTLTLWXSXNJBW98L	80518308T	957.1	EUR

Ninety nine rocks
TR5428187TLTLTLWXSXNJBW98L	80518308T	285.4	CHF

GB62WGVI99163003599889	46431533F	234.87	SEK
MC987944106826B9BN6WA3QT157	11713644C	423.48	GBP
IR050557230314417829966957	68879644A	DKK	843.24
AL1705361571EZPDI0TZ70PXVG3H	46431533F	446.29	USD
GE16KV3003565361053066	78114389H	USD	531.26
PS45YNKIG26Y96UJEQI1896LVD9ZG	61478341P	EUR	716.19
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	19.98	CHF
		233.53

CR3128580029806078268	90467036D	DKK	193.22
PK69L0BH8621817146060690	90028562F	RUB	795.34

	644.77	EUR
	EUR	922.92
IR510789771032621503621949	56989796M	939.44	SEK

PK43OEM16114242963306575	41656686Y		RUB
Ninety nine rocks
LI7752678886R565EPXUC	39670968Q	165.41	USD

IE63LFMV23097240688740	73364721B	725.61	CHF
CH4221745ELQS0NB2YDI8	17277755V	CHF	630.05
CR4034466866742477204	92650070K		422.28
LU52861OWIMOJ61HFF0	97059892P	USD	900.26
Ninety nine rocks
XK653384625153233371	43733112S	525.53	CHF
PT30733844778295738083204	25605636N	EUR	357.75
HU15418903579542555773697655	48974836Q	286.07	GBP
TN4619849WRCEBMJKF33ZPWG	68959267T	USD	561.77
VG4064KZ1023011179745755	45820675Y	GBP	878.26
UA761330313560969297851033726	33964464L	RUB	942.67
MT44LAHV55416H6X8AOMBZWV07DCS6V	32884971P	USD	793.19
CH4221745ELQS0NB2YDI8	17277755V	DKK	123.73
ME91204415592058131974	28744101N	RUB	
BH40JGQHIFW1PP4UDBSEGH	74853928Z	USD	62.45
IE96EEMA36946143714469	49284913F	CHF	650.33
	RUB	302.87
XK959557362593526620	56989796M	CHF	
AE48725YPOSTSU1LAQKZEPP	48974836Q	33.44	SEK
IR176571293272654756861852	49284913F	EUR	
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	228.23	KK
MD358F69VEV6FZO01VOURO61	53072757G		135.78
KW92WZTF4BVCQHIZZCKSWDE2Y4WG5K	78114389H	DKK	168.91

MC987944106826B9BN6WA3QT157	11713644C	RUB	878.46
Ninety nine rocks
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	GBP	
ES1359823640102827616922	08899412E	CHF	642.9

	905.94	DKK
VG13VRDJ7412591474836722	80518308T	CHF	827.75
Ninety nine rocks
	DKK	752.01
Ninety nine rocks
BR7290090080963467151419029U2	28047910P	RUB	164.15
Ninety nine rocks
LI4699421SNVZ5X6KXPLB	73364721B	869.44	SEK
Ninety nine rocks
HU13482232244537176441358119	53597542K	GBP	908.42
PS81UPRPND78AFG3L49YTXV88RRJS	01216279Q	CHF	377.4
TL312176758386021094474	45820675Y	363.27	SEK
	549.04	EUR
GT58ZXMPYHQS6C3Y4JIZF0VOF0V5	74853928Z		SDU
MK36877PHFLXB419P01	56989796M	EUR	87.29
AD2206695671VH1ZHCJ41WML	34712164N	RUB	519.31
BH40JGQHIFW1PP4UDBSEGH	74853928Z	GBP	881.04
GT95XJQPLCNFLN4A5ENS375WUA0N	49284913F	USD	
BG52YAMZ2798316FA0S342	21211380K		635.86

LB863652PCCJG32R1PC8OE2VMAY7	17277755V	413.29	SEK
CZ7031956314160953199870	28744101N		USD
FO9238258269917892	08899412E	SEK	65.06
Ninety nine rocks
AT515991783210824774	28047910P	92.1	
ES4718187575330891239993	61478341P	CHF	521.76
BE44640395214523	02669410F		CHF
GI95QSFP1CEJ7UBTHFJKTIT	17277755V	207.81	DKK
XK959557362593526620	56989796M	733.45	CHF
IE92ZGTS39160560652552	82288442P	EUR	604.02
CH4221745ELQS0NB2YDI8	17277755V	150.86	EUR
FO3735876142209257	68959267T	437.23	DKK
KW80QLLEQ6JGXNI84EU5IFJSWMCJ08	01216279Q	N/A	DKK
VG79EPZL5105165679106759	41656686Y	189.27	CHF
	CHF	134.41
IT90H5711291332703M1NFOWKRD	17277755V	437.64	USD

GR164360004BUQC9R2QU6WJNKZW	90467036D	USD	64.57
	721.99	SEK

