
CR4034466866742477204	92650070K	169.92	
AT515991783210824774	28047910P	GBP	733.34
AD562291377791JAUCEU6WEV	73364721B	CHF	218.7
LI4699421SNVZ5X6KXPLB	73364721B	290.15	RUB
IR978633059983370222138180	02669410F	903.78	RUB
UA761330313560969297851033726	33964464L	417.06	USD
ES5968395510953649142207	34532646D	CHF	517.21
DO38IL6559206363439644803826	45566106R	RUB	591.72
Ninety nine rocks
PL09657112501393580868416806	80518308T	877.83	GBP
DO757XIN61379289461304191141	21211380K	230.12	DKK
SK3641392995208681155858	52141397Y	164.63	USD
TN41642929RZ2WVDBTOBL2CI	56304499Q		194.06
MR6642901340725320676709130	41656686Y	441.56	CHF
IR171391265758083409634677	53597542K	469.98	DKK
		DKK
LB117881AYRJ3PAE7OLX1S8KY9XX	72652162S	526.91	EUR
Ninety nine rocks
BH40JGQHIFW1PP4UDBSEGH	74853928Z	543.8	GBP

IL055091996124285266508	09651809C	324.65	USD
IE63LFMV23097240688740	73364721B	USD	61.34
TL541166078438313575429	68879644A	DKK	719.86
IR176571293272654756861852	49284913F	131.72	
	GBP	
IR510789771032621503621949	56989796M	157.52	SEK
RO33ZPAVO2BG1ZC8UHN2ZTAN	09651809C	DKK	795.17
IR978633059983370222138180	02669410F		EUR
MU18NWTZQI15SJF9J3A3FGQ51SLZ8I	11713644C	RUB	660.38
DE09062364227116961150	46585803Q	SEK	910.28
FO9238258269917892	08899412E	RUB	581.09
MC842659327688NQYJW0V4CHU32	53597542K		675.56
Ninety nine rocks
BG52YAMZ2798316FA0S342	21211380K	GBP	682.03
PT78461997729158096512493	56304499Q	USD	760.01
SE8587388767724906814093	45566106R	721.11	SEK
UA761330313560969297851033726	33964464L	998.32	RUB
Ninety nine rocks
TL312176758386021094474	45820675Y	328.54	EUR
MU29T5TNJZ781M97YNZRTI6RLPFDOO	48974836Q	DKK	990.45
MD305P5NPXCZUJLRCMTKK88D	46585803Q	879.86	DKK
