BH40JGQHIFW1PP4UDBSEGH	74853928Z	EUR	647.14

DO38IL6559206363439644803826	45566106R	258.76	SEK
NL22QHVX4830182943	02669410F	EUR	384.93
IE92ZGTS39160560652552	82288442P	618.4	EUR
MK36877PHFLXB419P01	56989796M	GBP	510.15
AZ23VQPCOE64XI70OBYRJPI8MSW9	32884971P	368.95	EUR
ES4718187575330891239993	61478341P		EUR
Ninety nine rocks
Ninety nine rocks
CY1226960690HWXS17VH1FRUEURR	38871658W	429.83	EUR
LB117881AYRJ3PAE7OLX1S8KY9XX	72652162S	EUR	696.43
Ninety nine rocks
SM16B78515997941NG37B30NHX4	61873424C	86.6	USD
BG78BJUL967644HKNQNX4N	34712164N	89.42	RUB

HR4850788821598398500	34712164N	GBP	907.74
LT206097247476437800	43733112S	GBP	503.86
MU05VA7ICT54ZRE969EE52P89NDSB4	39806689Z	SEK	795.86
ES5401017366906132602799	65092468F		CHF
MU05VA7ICT54ZRE969EE52P89NDSB4	39806689Z		314.43
Ninety nine rocks
IT44U2903617084Y19H207T8BFC	74853928Z	SEK	970.46
MC239817569615Z9IWH7FP0GD04	28744101N	847.18	
HR4850788821598398500	34712164N	KES	818.74
VG4064KZ1023011179745755	45820675Y	RUB	36.95
CR3128580029806078268	90467036D		CHF
TN6928626DST3UA1IPXJT80F	53597542K	SEK	683.95
TR5428187TLTLTLWXSXNJBW98L	80518308T	685.66	CHF
IL883543164433395339809	25605636N	250.72	EUR
JO68GPJQ2426XTVZ0E3DAVO0QBYJ9M	32775503C	947.19	EUR

	USD	385.75
GR472662377QRYWJJB76MDKWVY5	69578568A	CHF	794.85
PT30733844778295738083204	25605636N	GBP	51.91
BA384377280747809071	28047910P	724.52	USD
FR765595701119MOEGZPV5KXN70	68959267T	279.06	USD
	USD	685.41
SM08B8001360827MH4HE8ZWQZXP	57926790W	RUB	221.28
Ninety nine rocks
FI8497437259092369	92650070K	410.01	DKK

HU49663162407651895112051847	49284913F	RUB	353.99
	826.22	DKK
LB863652PCCJG32R1PC8OE2VMAY7	17277755V	GBP	646.48
EE709201509112700888	55103783S		627.53
AZ98MLTUT3LUOXZG36AWZRCNC8L0	28744101N	116.94	USD
HU49663162407651895112051847	49284913F	DKK	879.69
PK13DK7K1923908975902628	57926790W	329.73	GBP
